Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rodrigo Muniz,9,br BRA,FW,23-215,79,12,12,0,0,0,2,0,0,0,0,0,0,7,0,0
Raúl Jiménez,7,mx MEX,FW,33-214,11,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Reiss Nelson,19,eng ENG,LW,24-361,70,24,23,1,0,0,1,1,0,1,1,0,0,21,0,1
Adama Traoré,11,es ESP,"RW,LW",28-315,20,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0
Harry Wilson,8,wls WAL,RW,27-258,79,25,20,5,2,0,0,6,0,3,2,1,0,16,0,0
Joshua King,24,eng ENG,AM,17-337,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Emile Smith Rowe,32,eng ENG,AM,24-130,70,33,31,2,0,0,0,0,0,0,0,0,0,29,0,2
Andreas Pereira,18,br BRA,DM,28-339,20,8,6,2,1,0,1,1,0,1,1,0,0,5,0,0
Sander Berge,16,no NOR,DM,26-295,89,28,26,2,2,0,0,0,0,0,0,0,0,24,0,0
Jorge Cuenca,15,es ESP,DM,25-018,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Alex Iwobi,17,ng NGA,"DM,LW,AM",28-216,90,35,34,1,1,0,1,0,0,0,0,0,0,24,0,3
Antonee Robinson,33,us USA,LB,27-119,90,51,39,12,0,0,0,5,12,0,0,0,0,36,0,3
Calvin Bassey,3,ng NGA,CB,24-340,90,38,33,5,0,0,2,0,0,0,0,0,0,35,0,0
Issa Diop,31,fr FRA,CB,27-331,90,55,55,0,0,0,0,0,0,0,0,0,0,47,0,0
Timothy Castagne,21,be BEL,RB,29-000,90,48,41,7,1,0,0,2,6,0,0,0,0,41,0,0
Bernd Leno,1,de GER,GK,32-276,90,47,38,9,2,0,0,0,0,0,0,0,0,34,0,0
