Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kevin Schade,7,de GER,FW,22-327,73,25,0,4,10,11,1,25,3,0,0.0,3,100.0,17,108,37,2,1,0,1,2,18,3
Fabio Carvalho,14,pt POR,"AM,FW",22-050,17,6,0,1,2,3,2,6,0,0,,0,,6,8,1,0,0,0,1,1,5,2
Keane Lewis-Potter,23,eng ENG,LW,23-240,65,16,1,1,7,8,1,16,2,1,50.0,1,50.0,10,88,30,1,1,1,1,1,12,4
Yoane Wissa,11,cd COD,"LW,AM",28-046,25,9,0,0,4,5,1,9,1,0,0.0,1,100.0,7,26,7,0,0,0,1,0,8,0
Mikkel Damsgaard,24,dk DEN,"RW,LM",24-108,90,67,3,8,31,28,1,67,5,3,60.0,2,40.0,48,346,172,4,7,0,4,1,45,3
Bryan Mbeumo,19,cm CMR,"AM,FW,RW",25-073,90,49,3,7,21,23,2,49,6,4,66.7,2,33.3,40,223,85,3,2,1,4,3,32,11
Vitaly Janelt,27,de GER,DM,26-162,73,41,4,13,24,4,0,41,0,0,,0,,32,162,63,1,1,0,1,0,28,0
Yehor Yarmoliuk,18,ua UKR,RM,20-232,17,20,0,4,11,6,0,20,1,0,0.0,1,100.0,12,51,30,0,1,0,0,2,11,1
Christian Nørgaard,6,dk DEN,"DM,CM",30-223,90,70,3,24,34,14,1,70,2,1,50.0,1,50.0,45,152,49,0,0,0,1,3,43,3
Kristoffer Ajer,20,no NOR,"LB,RB",26-185,90,56,2,15,36,6,1,56,0,0,,0,,42,248,154,2,0,0,2,0,46,1
Ethan Pinnock,5,jm JAM,CB,31-143,90,87,22,43,38,6,1,87,0,0,,0,,52,232,109,0,0,0,0,0,51,0
Nathan Collins,22,ie IRL,CB,23-172,90,96,11,38,54,5,2,96,1,1,100.0,0,0.0,64,404,252,3,2,0,0,0,66,0
Sepp van den Berg,4,nl NED,RB,22-304,86,54,6,26,22,7,2,54,3,2,66.7,1,33.3,30,145,78,1,0,0,3,0,32,3
Mads Roerslev,30,dk DEN,LB,25-117,4,4,0,1,1,2,0,4,0,0,,0,,2,9,1,0,0,0,0,0,2,0
Mark Flekken,1,nl NED,GK,31-128,90,52,39,50,2,0,0,52,0,0,,0,,35,225,150,0,0,0,0,0,27,0
