Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kevin Schade,7,de GER,FW,22-327,73,0,0,0,0,1,0,1,0,1,0,0,0,2,2,3,40.0
Fabio Carvalho,14,pt POR,"AM,FW",22-050,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Keane Lewis-Potter,23,eng ENG,LW,23-240,65,0,0,0,1,1,0,1,0,0,0,0,0,1,0,3,0.0
Yoane Wissa,11,cd COD,"LW,AM",28-046,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Mikkel Damsgaard,24,dk DEN,"RW,LM",24-108,90,0,0,0,1,0,0,6,0,1,0,0,0,6,0,1,0.0
Bryan Mbeumo,19,cm CMR,"AM,FW,RW",25-073,90,0,0,0,0,1,1,2,0,2,0,0,0,8,0,3,0.0
Vitaly Janelt,27,de GER,DM,26-162,73,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0.0
Yehor Yarmoliuk,18,ua UKR,RM,20-232,17,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
Christian Nørgaard,6,dk DEN,"DM,CM",30-223,90,1,0,0,3,0,0,0,2,3,0,0,0,9,2,0,100.0
Kristoffer Ajer,20,no NOR,"LB,RB",26-185,90,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,50.0
Ethan Pinnock,5,jm JAM,CB,31-143,90,0,0,0,0,0,0,1,2,2,0,0,0,3,2,5,28.6
Nathan Collins,22,ie IRL,CB,23-172,90,0,0,0,0,1,1,0,2,0,0,0,0,5,7,1,87.5
Sepp van den Berg,4,nl NED,RB,22-304,86,0,0,0,0,0,0,1,3,0,0,0,0,2,2,2,50.0
Mads Roerslev,30,dk DEN,LB,25-117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mark Flekken,1,nl NED,GK,31-128,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
