Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kevin Schade,7,de GER,FW,22-327,73,17,15,2,0,0,0,1,0,0,0,0,0,13,0,1
Fabio Carvalho,14,pt POR,"AM,FW",22-050,17,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
Keane Lewis-Potter,23,eng ENG,LW,23-240,65,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0
Yoane Wissa,11,cd COD,"LW,AM",28-046,25,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Mikkel Damsgaard,24,dk DEN,"RW,LM",24-108,90,55,50,4,1,0,1,6,0,2,2,0,0,37,1,0
Bryan Mbeumo,19,cm CMR,"AM,FW,RW",25-073,90,34,30,2,0,1,1,2,2,0,0,0,0,24,2,1
Vitaly Janelt,27,de GER,DM,26-162,73,38,38,0,0,1,0,1,0,0,0,0,0,35,0,0
Yehor Yarmoliuk,18,ua UKR,RM,20-232,17,17,16,1,0,0,0,0,1,0,0,0,0,14,0,0
Christian Nørgaard,6,dk DEN,"DM,CM",30-223,90,55,52,3,0,0,0,0,3,0,0,0,0,48,0,1
Kristoffer Ajer,20,no NOR,"LB,RB",26-185,90,51,48,3,0,0,1,0,3,0,0,0,0,45,0,1
Ethan Pinnock,5,jm JAM,CB,31-143,90,69,60,9,0,0,0,1,3,0,0,0,0,64,0,0
Nathan Collins,22,ie IRL,CB,23-172,90,82,80,2,1,0,1,0,1,0,0,0,0,73,0,0
Sepp van den Berg,4,nl NED,RB,22-304,86,38,35,3,0,0,0,1,3,0,0,0,0,31,0,0
Mads Roerslev,30,dk DEN,LB,25-117,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Mark Flekken,1,nl NED,GK,31-128,90,43,39,4,2,0,0,0,0,0,0,0,0,34,0,0
