Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-160,90,16,15,1,0,0,0,0,0,0,0,0,0,14,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",25-067,90,32,29,2,0,0,0,2,2,0,0,0,0,26,1,0
Marcus Tavernier,16,eng ENG,"RW,DM",25-358,90,56,54,2,1,0,1,1,1,0,0,0,0,42,0,1
Justin Kluivert,19,nl NED,AM,25-314,78,46,40,5,0,1,0,4,1,3,3,0,0,36,1,1
David Brooks,7,wls WAL,AM,27-250,12,11,10,1,0,0,0,1,0,1,0,1,0,10,0,0
Tyler Adams,12,us USA,DM,26-029,78,56,55,0,0,0,0,0,0,0,0,0,0,45,1,1
James Hill,23,eng ENG,DM,23-064,12,13,11,2,0,0,0,1,2,0,0,0,0,11,0,0
Ryan Christie,10,sct SCO,DM,30-021,66,45,44,1,0,0,0,1,0,0,0,0,0,37,0,1
Luis Sinisterra,17,co COL,LW,25-271,18,9,9,0,0,0,0,2,0,0,0,0,0,8,0,0
Dango Ouattara,11,bf BFA,LW,23-032,6,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
Milos Kerkez,3,hu HUN,LB,21-128,90,49,42,6,0,0,0,6,6,0,0,0,0,37,1,0
Dean Huijsen,2,es ESP,CB,19-335,90,57,54,3,2,0,0,2,0,0,0,0,0,48,0,1
Illia Zabarnyi,27,ua UKR,CB,22-195,84,50,50,0,0,0,0,0,0,0,0,0,0,37,0,2
Daniel Jebbison,21,ca CAN,CB,21-214,6,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lewis Cook,4,eng ENG,RB,28-040,90,59,49,10,2,0,0,3,8,0,0,0,0,46,0,1
Kepa Arrizabalaga,13,es ESP,GK,30-163,90,35,24,11,4,0,0,0,0,0,0,0,0,23,0,0
