Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-088,90,0,0,0,0,3,1,2,0,0,0,0,0,4,1,0,100.0
Kevin Schade,7,de GER,LW,23-003,69,0,0,0,1,0,0,0,1,1,0,0,0,5,4,2,66.7
Thiago,9,br BRA,LW,23-157,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
Bryan Mbeumo,19,cm CMR,RW,25-115,90,0,0,0,1,0,0,9,0,0,0,0,0,6,1,4,20.0
Mikkel Damsgaard,24,dk DEN,AM,24-150,69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
Fabio Carvalho,14,pt POR,AM,22-092,21,0,0,0,0,2,0,1,1,1,0,0,0,4,0,2,0.0
Mathias Jensen,8,dk DEN,DM,28-334,41,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
Vitaly Janelt,27,de GER,DM,26-204,49,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Christian Nørgaard,6,dk DEN,DM,30-265,69,0,0,0,0,1,0,1,1,4,0,0,0,5,0,0,
Yehor Yarmoliuk,18,ua UKR,DM,20-274,21,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,
Keane Lewis-Potter,23,eng ENG,LB,23-282,90,1,0,0,2,1,0,1,0,0,0,0,0,6,2,1,66.7
Ethan Pinnock,5,jm JAM,CB,31-185,90,0,0,0,0,1,0,1,0,1,0,0,0,2,2,3,40.0
Nathan Collins,22,ie IRL,CB,23-214,90,0,0,0,2,1,0,1,1,0,0,0,0,2,6,2,75.0
Sepp van den Berg,4,nl NED,RB,22-346,82,0,0,0,2,0,0,0,1,0,0,0,0,5,3,1,75.0
Mads Roerslev,30,dk DEN,RB,25-159,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
Mark Flekken,1,nl NED,GK,31-170,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
