Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-088,90,37,1,4,14,20,2,37,2,1,50.0,1,50.0,25,149,41,2,0,1,0,0,33,5
Kevin Schade,7,de GER,LW,23-003,69,28,2,6,6,16,8,28,2,2,100.0,0,0.0,14,72,36,3,1,2,0,2,14,6
Thiago,9,br BRA,LW,23-157,21,11,1,1,3,7,0,11,2,2,100.0,0,0.0,6,45,24,1,1,0,0,0,8,0
Bryan Mbeumo,19,cm CMR,RW,25-115,90,68,3,10,13,46,1,68,5,2,40.0,3,60.0,31,161,41,0,2,1,2,2,44,20
Mikkel Damsgaard,24,dk DEN,AM,24-150,69,50,1,8,20,22,4,50,2,1,50.0,0,0.0,29,177,104,2,1,0,0,1,39,1
Fabio Carvalho,14,pt POR,AM,22-092,21,28,1,4,5,19,0,28,3,1,33.3,1,33.3,18,133,95,1,1,0,1,1,17,3
Mathias Jensen,8,dk DEN,DM,28-334,41,32,1,5,14,13,1,32,2,2,100.0,0,0.0,21,81,20,0,1,0,1,0,23,0
Vitaly Janelt,27,de GER,DM,26-204,49,49,5,12,20,17,0,49,1,1,100.0,0,0.0,30,135,32,0,0,0,1,0,39,0
Christian Nørgaard,6,dk DEN,DM,30-265,69,55,4,10,32,14,2,55,0,0,,0,,20,82,64,0,2,1,1,0,34,0
Yehor Yarmoliuk,18,ua UKR,DM,20-274,21,26,1,4,12,10,2,26,0,0,,0,,16,99,53,0,0,0,2,0,20,5
Keane Lewis-Potter,23,eng ENG,LB,23-282,90,68,5,18,27,24,3,68,3,1,33.3,1,33.3,48,362,227,6,3,1,1,1,51,7
Ethan Pinnock,5,jm JAM,CB,31-185,90,91,12,40,37,14,3,91,1,0,0.0,1,100.0,45,222,143,0,1,0,0,0,60,1
Nathan Collins,22,ie IRL,CB,23-214,90,87,10,40,43,5,1,87,2,2,100.0,0,0.0,52,380,261,0,1,0,0,1,59,1
Sepp van den Berg,4,nl NED,RB,22-346,82,62,4,16,29,17,1,62,1,1,100.0,0,0.0,29,146,73,1,1,0,0,0,38,3
Mads Roerslev,30,dk DEN,RB,25-159,8,12,0,1,7,4,0,12,0,0,,0,,7,55,40,1,1,0,0,0,10,1
Mark Flekken,1,nl NED,GK,31-170,90,37,26,36,1,0,0,37,0,0,,0,,21,85,60,0,0,0,0,0,25,0
