Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Solanke,19,eng ENG,FW,27-211,74,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Richarlison,9,br BRA,FW,27-338,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mathys Tel,11,fr FRA,LW,19-351,90,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Brennan Johnson,22,wls WAL,RW,23-325,90,2,2,1,0,1,1,2,50.0,1,1,0,1,0,2,0,0
James Maddison,10,eng ENG,LM,28-141,74,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Dejan Kulusevski,21,se SWE,RM,24-353,16,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
Yves Bissouma,8,ml MLI,CM,28-226,54,3,1,1,2,0,1,2,50.0,1,0,0,0,0,3,1,0
Rodrigo Bentancur,30,uy URU,CM,27-292,36,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
Pape Matar Sarr,29,sn SEN,RM,22-211,54,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Lucas Bergvall,15,se SWE,"RM,LM",19-070,36,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1
Djed Spence,24,eng ENG,LB,24-247,90,3,3,1,1,1,1,1,100.0,0,1,1,0,1,4,2,0
Ben Davies,33,wls WAL,CB,31-354,90,1,1,1,0,0,0,2,0.0,2,2,0,2,1,2,1,0
Cristian Romero,17,ar ARG,CB,26-351,90,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,7,1
Archie Gray,14,eng ENG,RB,19-032,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Guglielmo Vicario,1,it ITA,GK,28-188,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
