Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-211,74,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Richarlison,9,br BRA,FW,27-338,16,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0
Mathys Tel,11,fr FRA,LW,19-351,90,45,44,1,0,0,0,5,1,0,0,0,0,34,0,1
Brennan Johnson,22,wls WAL,RW,23-325,90,35,35,0,0,0,0,4,0,0,0,0,0,28,0,0
James Maddison,10,eng ENG,LM,28-141,74,60,54,6,2,0,0,3,0,0,0,0,0,53,0,0
Dejan Kulusevski,21,se SWE,RM,24-353,16,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0
Yves Bissouma,8,ml MLI,CM,28-226,54,41,38,3,3,0,0,0,0,0,0,0,0,39,0,1
Rodrigo Bentancur,30,uy URU,CM,27-292,36,34,33,1,1,0,0,0,0,0,0,0,0,29,0,2
Pape Matar Sarr,29,sn SEN,RM,22-211,54,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
Lucas Bergvall,15,se SWE,"RM,LM",19-070,36,18,15,3,1,0,0,3,0,2,2,0,0,15,0,1
Djed Spence,24,eng ENG,LB,24-247,90,73,62,11,2,0,0,4,9,0,0,0,0,62,0,1
Ben Davies,33,wls WAL,CB,31-354,90,92,83,9,1,0,0,0,1,0,0,0,0,86,0,0
Cristian Romero,17,ar ARG,CB,26-351,90,83,79,4,2,0,0,0,2,0,0,0,0,75,0,0
Archie Gray,14,eng ENG,RB,19-032,90,69,57,10,0,0,0,4,8,2,0,2,0,54,2,2
Guglielmo Vicario,1,it ITA,GK,28-188,90,37,35,2,1,0,0,0,0,0,0,0,0,34,0,1
