Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Son Heung-min,7,kr KOR,"FW,LW",32-146,90,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,
Timo Werner,16,de GER,LW,28-270,67,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
Dejan Kulusevski,21,se SWE,"FW,RM,LW",24-220,23,0,0,0,0,2,1,0,0,0,0,0,0,2,1,1,50.0
Brennan Johnson,22,wls WAL,RW,23-192,90,0,0,0,0,1,0,3,0,1,0,0,0,1,0,3,0.0
James Maddison,10,eng ENG,LM,28-008,84,0,0,0,0,2,0,5,0,0,0,0,0,2,0,1,0.0
Lucas Bergvall,15,se SWE,LM,18-303,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
Yves Bissouma,8,ml MLI,CM,28-093,90,0,0,0,3,2,0,0,2,0,0,0,0,2,0,2,0.0
Pape Matar Sarr,29,sn SEN,RM,22-078,84,0,0,0,1,0,0,0,0,2,0,0,0,13,1,1,50.0
Archie Gray,14,eng ENG,RM,18-264,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Will Lankshear,42,eng ENG,"FW,RM",19-225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Destiny Udogie,13,it ITA,LB,22-003,90,0,0,0,0,0,0,1,1,1,0,0,0,7,1,0,100.0
Ben Davies,33,wls WAL,CB,31-221,90,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,37.5
Radu Drăgușin,6,ro ROU,CB,22-302,90,0,0,0,0,1,0,0,1,2,0,0,0,8,5,2,71.4
Pedro Porro,23,es ESP,RB,25-079,90,0,0,0,0,2,0,4,0,2,0,0,0,6,0,0,
Fraser Forster,20,eng ENG,GK,36-259,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
