Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Son Heung-min,7,kr KOR,"FW,LW",32-146,90,37,0,1,15,21,3,37,0,0,,0,,29,125,72,2,0,1,0,2,35,7
Timo Werner,16,de GER,LW,28-270,67,23,1,3,4,16,2,23,0,0,,0,,21,136,68,2,4,3,2,1,21,7
Dejan Kulusevski,21,se SWE,"FW,RM,LW",24-220,23,11,0,1,6,5,0,11,3,1,33.3,2,66.7,9,133,34,1,1,0,1,0,7,2
Brennan Johnson,22,wls WAL,RW,23-192,90,34,0,2,10,22,3,34,0,0,,0,,20,69,27,2,0,0,0,0,30,5
James Maddison,10,eng ENG,LM,28-008,84,61,2,9,31,23,1,61,4,1,25.0,2,50.0,43,186,76,0,2,0,0,3,49,5
Lucas Bergvall,15,se SWE,LM,18-303,6,10,0,2,3,5,0,10,0,0,,0,,9,29,2,0,0,0,0,0,7,0
Yves Bissouma,8,ml MLI,CM,28-093,90,70,7,25,38,7,0,70,1,0,0.0,1,100.0,45,248,70,0,3,0,2,0,51,0
Pape Matar Sarr,29,sn SEN,RM,22-078,84,52,2,15,28,11,1,52,1,1,100.0,0,0.0,33,238,103,1,2,0,2,0,35,6
Archie Gray,14,eng ENG,RM,18-264,5,5,0,0,4,1,0,5,0,0,,0,,4,8,3,0,0,0,0,0,4,0
Will Lankshear,42,eng ENG,"FW,RM",19-225,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Destiny Udogie,13,it ITA,LB,22-003,90,81,6,17,40,24,2,81,1,0,0.0,1,100.0,40,222,111,2,3,1,4,2,51,5
Ben Davies,33,wls WAL,CB,31-221,90,80,14,38,42,0,0,80,0,0,,0,,53,277,157,2,0,0,0,0,54,0
Radu Drăgușin,6,ro ROU,CB,22-302,90,78,12,40,38,2,2,78,0,0,,0,,53,309,163,0,0,0,0,1,56,1
Pedro Porro,23,es ESP,RB,25-079,90,72,3,17,26,29,1,72,1,0,0.0,1,100.0,36,163,76,2,4,0,2,0,35,2
Fraser Forster,20,eng ENG,GK,36-259,90,27,24,27,0,0,0,27,0,0,,0,,14,51,32,0,0,0,0,0,13,0
