Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-217,79,19,19,0,0,0,0,0,0,0,0,0,0,10,0,1
Rodrigo Muniz,9,br BRA,FW,23-218,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama Traoré,11,es ESP,LW,28-318,59,16,16,0,0,1,0,0,0,0,0,0,0,10,0,0
Harry Wilson,8,wls WAL,"RW,RM",27-261,31,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0
Alex Iwobi,17,ng NGA,"RW,LW,LM",28-219,90,20,20,0,0,0,0,2,0,0,0,0,0,12,0,2
Emile Smith Rowe,32,eng ENG,AM,24-133,59,13,11,2,0,0,0,0,0,0,0,0,0,12,0,0
Andreas Pereira,18,br BRA,"AM,CM",28-342,31,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0
Saša Lukić,20,rs SRB,DM,28-117,89,23,21,2,2,1,0,0,0,0,0,0,0,22,0,0
Jorge Cuenca,15,es ESP,"CB,DM",25-021,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Sander Berge,16,no NOR,"DM,CM",26-298,90,30,29,1,1,0,0,0,0,0,0,0,0,26,0,0
Antonee Robinson,33,us USA,LB,27-122,90,47,43,4,1,0,0,4,3,0,0,0,0,23,0,2
Calvin Bassey,3,ng NGA,CB,24-343,90,37,30,7,4,0,0,0,0,0,0,0,0,33,0,0
Issa Diop,31,fr FRA,CB,27-334,90,34,32,2,0,0,0,1,0,0,0,0,0,26,0,1
Kenny Tete,2,nl NED,RB,29-060,90,28,22,6,0,1,0,0,6,0,0,0,0,24,0,1
Bernd Leno,1,de GER,GK,32-279,90,48,36,12,2,0,0,0,0,0,0,0,0,32,0,0
