Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kevin De Bruyne,17,be BEL,FW,33-288,86,56,0,3,16,38,5,56,3,2,66.7,0,0.0,38,148,74,2,3,1,2,0,43,7
Jeremy Doku,11,be BEL,FW,22-320,4,7,0,0,2,6,1,7,2,1,50.0,0,0.0,7,81,47,3,2,0,1,0,6,4
Omar Marmoush,7,eg EGY,LW,26-064,81,34,0,1,5,29,6,34,4,2,50.0,2,50.0,25,153,100,5,1,4,2,2,27,8
Oscar Bobb,52,no NOR,RW,21-274,9,9,0,0,2,7,0,9,2,2,100.0,0,0.0,8,53,32,1,0,0,0,0,10,1
James Mcatee,87,eng ENG,RW,22-176,81,26,1,2,10,14,7,26,1,1,100.0,0,0.0,13,41,27,2,1,1,1,0,19,6
Sávio,26,br BRA,LW,21-002,9,9,1,1,2,6,0,9,0,0,,0,,7,25,1,0,0,0,0,0,8,0
İlkay Gündoğan,19,de GER,"AM,DM",34-170,90,81,2,13,36,33,4,81,3,1,33.3,1,33.3,47,373,185,7,4,1,1,3,62,7
Nicolás González,14,es ESP,DM,23-099,90,99,2,16,60,24,0,99,0,0,,0,,58,223,70,0,0,0,0,2,73,0
Mateo Kovačić,8,hr CRO,DM,30-341,86,80,3,11,50,20,0,80,2,1,50.0,0,0.0,61,279,110,0,3,0,1,0,70,0
Jack Grealish,10,eng ENG,AM,29-214,4,10,0,2,7,3,1,10,2,0,0.0,0,0.0,7,36,6,0,0,0,0,0,9,0
Nico O’Reilly,75,eng ENG,LB,20-022,90,79,3,10,48,21,4,79,3,2,66.7,1,33.3,46,131,47,0,0,0,1,1,59,4
Joško Gvardiol,24,hr CRO,CB,23-079,90,110,3,27,82,2,0,110,0,0,,0,,83,472,283,3,1,0,1,0,90,0
Rúben Dias,3,pt POR,CB,27-333,90,123,7,48,69,6,0,123,0,0,,0,,97,444,272,1,1,0,0,0,108,0
Rico Lewis,82,eng ENG,RB,20-142,90,86,2,26,41,21,0,86,1,1,100.0,0,0.0,54,148,51,0,1,0,0,0,69,3
Ederson,31,br BRA,GK,31-238,70,29,23,29,0,0,0,29,0,0,,0,,23,86,62,0,0,0,0,0,19,0
Stefan Ortega,18,de GER,GK,32-157,20,15,12,15,0,0,0,15,0,0,,0,,11,36,22,0,0,0,0,0,11,0
