Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kevin De Bruyne,17,be BEL,FW,33-288,86,0,0,0,2,2,0,6,1,1,0,0,0,2,1,1,50.0
Jeremy Doku,11,be BEL,FW,22-320,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Omar Marmoush,7,eg EGY,LW,26-064,81,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,100.0
Oscar Bobb,52,no NOR,RW,21-274,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
James Mcatee,87,eng ENG,RW,22-176,81,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0.0
Sávio,26,br BRA,LW,21-002,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
İlkay Gündoğan,19,de GER,"AM,DM",34-170,90,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,
Nicolás González,14,es ESP,DM,23-099,90,1,0,0,1,1,0,0,1,3,0,0,0,4,2,0,100.0
Mateo Kovačić,8,hr CRO,DM,30-341,86,0,0,0,1,2,0,0,1,0,0,0,0,9,0,1,0.0
Jack Grealish,10,eng ENG,AM,29-214,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
Nico O’Reilly,75,eng ENG,LB,20-022,90,0,0,0,2,0,0,2,0,2,0,0,0,9,0,0,
Joško Gvardiol,24,hr CRO,CB,23-079,90,0,0,0,0,1,0,0,2,1,0,0,0,4,2,1,66.7
Rúben Dias,3,pt POR,CB,27-333,90,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,33.3
Rico Lewis,82,eng ENG,RB,20-142,90,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,
Ederson,31,br BRA,GK,31-238,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Stefan Ortega,18,de GER,GK,32-157,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
