Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-043,82,1,1,0,0,1,0,0,,0,1,1,0,0,1,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-160,8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-073,37,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Jota Silva,20,pt POR,RW,25-171,53,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,0,0
Anthony Elanga,21,se SWE,"RW,LW",22-267,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Morato,4,br BRA,CB,23-203,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,"AM,LW",24-358,82,1,1,0,1,0,0,0,,0,2,1,1,0,1,0,0
Ramón Sosa,24,py PAR,LW,25-141,8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Elliot Anderson,8,eng ENG,"DM,CM",22-074,90,2,1,2,0,0,2,5,40.0,3,0,0,0,1,3,2,0
Nicolás Domínguez,16,ar ARG,"DM,CM",26-205,82,3,2,2,0,1,1,2,50.0,1,2,1,1,0,3,2,0
Ryan Yates,22,eng ENG,CM,27-059,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Neco Williams,7,wls WAL,"LB,LM",23-281,90,4,0,3,1,0,1,2,50.0,1,0,0,0,1,5,5,0
Murillo,5,br BRA,CB,22-199,90,3,3,0,2,1,1,1,100.0,0,1,1,0,2,5,2,0
Nikola Milenković,31,rs SRB,CB,27-099,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,4,0
Ola Aina,34,ng NGA,"RB,RM",28-103,90,2,2,1,1,0,1,3,33.3,2,2,1,1,1,3,2,0
Matz Sels,26,be BEL,GK,32-328,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
