Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-065,68,8,1,1,5,2,0,8,0,0,,0,,4,15,7,0,1,0,1,1,8,1
Ismaila Sarr,7,sn SEN,FW,26-189,22,12,1,3,2,7,2,12,0,0,,0,,6,57,40,1,2,1,1,1,8,3
Eberechi Eze,10,eng ENG,AM,26-064,90,51,0,7,32,14,3,51,5,2,40.0,3,60.0,37,162,86,1,0,1,3,1,39,7
Daichi Kamada,18,jp JPN,AM,28-027,87,43,0,3,25,15,6,43,1,1,100.0,0,0.0,23,126,93,4,0,1,1,0,35,9
Jeffrey Schlupp,15,gh GHA,AM,31-253,3,7,0,1,7,0,0,7,0,0,,0,,3,31,11,0,0,0,2,0,4,0
Will Hughes,19,eng ENG,CM,29-137,49,28,0,7,19,2,1,28,0,0,,0,,10,30,17,0,0,0,0,0,21,2
Cheick Doucouré,28,ml MLI,CM,24-237,41,19,1,5,10,4,1,19,1,1,100.0,0,0.0,6,28,15,1,1,1,0,0,9,0
Adam Wharton,20,eng ENG,CM,20-091,90,58,3,15,33,10,3,58,2,0,0.0,2,100.0,27,164,85,2,2,0,1,2,34,1
Tyrick Mitchell,3,eng ENG,WB,25-000,90,44,7,14,21,9,1,44,0,0,,0,,18,57,19,1,2,0,0,1,19,2
Daniel Muñoz,12,co COL,WB,28-098,90,57,1,19,24,15,3,57,3,1,33.3,2,66.7,21,118,60,3,1,1,2,0,33,6
Chris Richards,26,us USA,CB,24-157,90,42,4,18,23,1,1,42,0,0,,0,,21,126,89,1,0,0,0,0,30,0
Marc Guéhi,6,eng ENG,CB,24-050,90,46,15,32,13,1,1,46,1,1,100.0,0,0.0,20,74,36,0,0,0,0,0,31,0
Nathaniel Clyne,17,eng ENG,CB,33-149,90,34,2,18,15,1,0,34,0,0,,0,,15,59,15,0,0,0,0,0,20,0
Dean Henderson,1,eng ENG,GK,27-173,90,36,35,36,0,0,0,36,0,0,,0,,19,115,63,0,0,0,0,0,9,0
