Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-065,68,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Ismaila Sarr,7,sn SEN,FW,26-189,22,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1
Eberechi Eze,10,eng ENG,AM,26-064,90,39,33,5,3,0,1,1,0,0,0,0,0,33,1,2
Daichi Kamada,18,jp JPN,AM,28-027,87,38,35,3,0,0,0,3,1,2,1,0,0,30,0,1
Jeffrey Schlupp,15,gh GHA,AM,31-253,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Will Hughes,19,eng ENG,CM,29-137,49,26,26,0,0,0,0,0,0,0,0,0,0,22,0,1
Cheick Doucouré,28,ml MLI,CM,24-237,41,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Adam Wharton,20,eng ENG,CM,20-091,90,44,42,2,0,1,0,3,0,2,2,0,0,34,0,1
Tyrick Mitchell,3,eng ENG,WB,25-000,90,33,23,10,0,0,0,1,10,0,0,0,0,23,0,1
Daniel Muñoz,12,co COL,WB,28-098,90,43,35,8,2,0,0,1,6,0,0,0,0,34,0,0
Chris Richards,26,us USA,CB,24-157,90,34,34,0,0,0,0,0,0,0,0,0,0,28,0,1
Marc Guéhi,6,eng ENG,CB,24-050,90,38,36,2,2,0,0,0,0,0,0,0,0,32,0,0
Nathaniel Clyne,17,eng ENG,CB,33-149,90,24,24,0,0,0,0,0,0,0,0,0,0,17,0,0
Dean Henderson,1,eng ENG,GK,27-173,90,32,20,12,1,0,0,0,0,0,0,0,0,20,0,0
