Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,FW,23-092,90,43,0,1,22,20,6,43,3,0,0.0,2,66.7,21,185,73,1,2,0,3,0,36,8
Kaoru Mitoma,22,jp JPN,LW,27-221,66,41,0,2,17,23,6,41,4,2,50.0,2,50.0,26,219,142,6,5,2,3,0,32,9
Simon Adingra,11,ci CIV,LW,22-361,24,15,0,2,3,11,4,15,3,2,66.7,1,33.3,14,75,55,2,2,1,2,1,13,7
Brajan Gruda,8,de GER,RW,20-210,66,41,2,5,12,25,5,41,6,2,33.3,1,16.7,28,220,136,5,6,3,0,1,29,11
Yankuba Minteh,17,gm GAM,RW,20-158,24,12,0,4,3,5,1,12,1,1,100.0,0,0.0,8,83,62,2,1,0,1,0,8,2
Julio Enciso,10,py PAR,AM,20-339,77,44,0,3,13,28,7,44,1,0,0.0,0,0.0,22,105,39,1,1,0,2,3,34,3
Georginio Rutter,14,fr FRA,AM,22-251,13,6,0,0,3,3,2,6,1,0,0.0,1,100.0,3,25,13,1,0,1,1,0,2,1
Carlos Baleba,20,cm CMR,DM,20-359,90,56,5,13,35,8,1,56,0,0,,0,,22,111,43,0,0,0,2,0,35,3
Matt O'Riley,33,dk DEN,DM,24-036,66,47,0,4,24,19,8,47,3,1,33.3,2,66.7,21,106,42,2,1,1,0,0,30,6
Yasin Ayari,26,se SWE,DM,21-082,24,9,1,2,1,6,2,9,1,0,0.0,1,100.0,4,12,2,0,0,0,0,1,7,2
Pervis Estupiñán,30,ec ECU,LB,26-341,90,59,2,11,34,14,0,59,0,0,,0,,25,92,38,0,0,0,1,1,31,3
Lewis Dunk,5,eng ENG,CB,33-036,90,73,12,28,42,3,0,73,0,0,,0,,24,107,71,0,0,0,0,0,44,0
Jan Paul van Hecke,29,nl NED,CB,24-202,90,88,9,38,42,8,0,88,0,0,,0,,47,287,180,2,1,0,1,0,59,0
Joël Veltman,34,nl NED,RB,32-347,87,67,4,21,27,19,0,67,0,0,,0,,15,67,31,0,0,0,0,1,27,1
Solly March,7,eng ENG,RB,30-160,3,7,0,2,3,2,1,7,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Bart Verbruggen,1,nl NED,GK,22-131,90,46,34,46,0,0,0,46,0,0,,0,,29,142,63,0,0,0,0,0,27,0
