Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
João Pedro,9,br BRA,FW,23-092,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-221,66,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Simon Adingra,11,ci CIV,LW,22-361,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Brajan Gruda,8,de GER,RW,20-210,66,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Yankuba Minteh,17,gm GAM,RW,20-158,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Julio Enciso,10,py PAR,AM,20-339,77,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Georginio Rutter,14,fr FRA,AM,22-251,13,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
Carlos Baleba,20,cm CMR,DM,20-359,90,2,1,1,1,0,2,2,100.0,0,2,1,1,0,2,2,0
Matt O'Riley,33,dk DEN,DM,24-036,66,2,2,0,1,1,0,0,,0,1,0,1,2,4,0,0
Yasin Ayari,26,se SWE,DM,21-082,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pervis Estupiñán,30,ec ECU,LB,26-341,90,3,2,0,2,1,2,3,66.7,1,1,0,1,2,5,0,0
Lewis Dunk,5,eng ENG,CB,33-036,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Jan Paul van Hecke,29,nl NED,CB,24-202,90,3,3,2,1,0,2,3,66.7,1,2,1,1,1,4,4,0
Joël Veltman,34,nl NED,RB,32-347,87,3,2,2,1,0,2,2,100.0,0,2,1,1,2,5,5,0
Solly March,7,eng ENG,RB,30-160,3,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0
Bart Verbruggen,1,nl NED,GK,22-131,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
