Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rasmus Højlund,9,dk DEN,FW,21-336,85,10,10,0,0,0,0,1,0,0,0,0,0,6,0,1
Joshua Zirkzee,11,nl NED,FW,23-228,5,8,8,0,0,0,1,0,0,0,0,0,0,3,0,1
Bruno Fernandes,8,pt POR,"AM,CM",30-119,90,71,56,13,4,2,1,10,0,9,5,1,1,45,2,0
Amad Diallo,16,ci CIV,AM,22-178,90,31,31,0,0,0,0,1,0,0,0,0,0,29,0,0
Kobbie Mainoo,37,eng ENG,CM,19-261,71,29,29,0,0,0,0,0,0,0,0,0,0,22,0,0
Alejandro Garnacho,17,ar ARG,AM,20-188,19,9,9,0,0,0,0,2,0,0,0,0,0,6,0,2
Manuel Ugarte Ribeiro,25,uy URU,CM,23-269,90,42,39,3,0,0,0,1,0,0,0,0,0,37,0,0
Diogo Dalot,20,pt POR,WB,25-293,90,55,45,10,0,0,0,5,10,0,0,0,0,37,0,2
Noussair Mazraoui,3,ma MAR,WB,27-052,90,43,36,7,1,1,1,2,6,0,0,0,0,31,0,1
Lisandro Martínez,6,ar ARG,CB,26-353,90,31,28,2,2,1,0,0,0,0,0,0,0,22,1,0
Harry Maguire,5,eng ENG,CB,31-306,90,34,34,0,0,0,1,0,0,0,0,0,0,26,0,1
Matthijs de Ligt,4,nl NED,CB,25-146,82,30,30,0,0,0,1,0,0,0,0,0,0,25,0,1
Leny Yoro,15,fr FRA,CB,19-053,8,7,6,0,0,0,0,0,0,0,0,0,0,6,1,0
André Onana,24,cm CMR,GK,28-278,90,27,12,15,2,0,0,0,0,0,0,0,0,12,0,0
