Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-336,85,16,0,0,6,10,4,16,1,1,100.0,0,0.0,7,62,27,3,2,1,4,0,15,4
Joshua Zirkzee,11,nl NED,FW,23-228,5,11,0,0,4,7,2,11,1,0,0.0,1,100.0,7,15,8,0,1,0,0,0,6,2
Bruno Fernandes,8,pt POR,"AM,CM",30-119,90,82,2,13,41,30,2,82,4,3,75.0,0,0.0,33,199,122,4,3,1,1,0,40,6
Amad Diallo,16,ci CIV,AM,22-178,90,38,1,5,20,14,5,38,2,2,100.0,0,0.0,25,145,58,1,0,0,2,0,27,5
Kobbie Mainoo,37,eng ENG,CM,19-261,71,42,0,8,23,13,2,42,3,1,33.3,1,33.3,22,91,51,1,0,0,2,0,24,3
Alejandro Garnacho,17,ar ARG,AM,20-188,19,11,0,0,3,8,3,11,0,0,,0,,9,63,38,3,0,1,0,1,9,4
Manuel Ugarte Ribeiro,25,uy URU,CM,23-269,90,56,5,16,34,7,0,56,3,0,0.0,3,100.0,24,88,39,0,0,0,3,0,27,0
Diogo Dalot,20,pt POR,WB,25-293,90,70,8,26,27,19,5,70,1,1,100.0,0,0.0,30,276,176,6,6,1,2,0,39,3
Noussair Mazraoui,3,ma MAR,WB,27-052,90,48,2,13,25,10,1,48,2,2,100.0,0,0.0,22,149,97,3,2,0,0,0,28,2
Lisandro Martínez,6,ar ARG,CB,26-353,90,48,9,25,17,6,1,48,0,0,,0,,15,47,21,0,0,0,0,0,17,1
Harry Maguire,5,eng ENG,CB,31-306,90,51,9,30,17,5,4,51,0,0,,0,,26,170,56,0,0,0,1,0,29,0
Matthijs de Ligt,4,nl NED,CB,25-146,82,35,2,17,16,2,2,35,0,0,,0,,23,103,42,0,0,0,0,0,27,1
Leny Yoro,15,fr FRA,CB,19-053,8,8,1,1,7,0,0,8,0,0,,0,,5,10,10,0,0,0,0,0,7,0
André Onana,24,cm CMR,GK,28-278,90,31,26,31,0,0,0,31,0,0,,0,,12,57,25,0,0,0,0,0,9,0
