Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-214,90,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Pedro Neto,7,pt POR,LW,24-317,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jadon Sancho,19,eng ENG,LW,24-301,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Noni Madueke,11,eng ENG,RW,22-316,83,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
Tyrique George,32,eng ENG,RW,18-351,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cole Palmer,20,eng ENG,AM,22-259,83,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
João Félix,14,pt POR,AM,25-071,7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Moisés Caicedo,25,ec ECU,DM,23-079,90,3,2,0,3,0,1,1,100.0,0,2,1,1,1,4,2,0
Kiernan Dewsbury-Hall,22,eng ENG,DM,26-136,76,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,2,0
Malo Gusto,27,fr FRA,LB,21-246,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Marc Cucurella,3,es ESP,"LB,DM",26-182,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Trevoh Chalobah,23,eng ENG,CB,25-199,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,7,0
Tosin Adarabioyo,4,eng ENG,CB,27-118,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Reece James,24,eng ENG,RB,25-043,76,3,3,1,2,0,0,0,,0,1,0,1,1,4,1,0
Axel Disasi,2,fr FRA,RB,26-315,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Robert Sánchez,1,es ESP,GK,27-063,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
