Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-214,90,25,2,4,7,15,5,25,1,0,0.0,0,0.0,14,72,8,0,0,1,2,3,14,4
Pedro Neto,7,pt POR,LW,24-317,61,30,1,4,5,22,6,30,0,0,,0,,14,155,73,4,0,2,2,0,18,4
Jadon Sancho,19,eng ENG,LW,24-301,29,20,0,2,7,11,3,20,2,1,50.0,0,0.0,13,124,76,3,0,1,2,2,14,4
Noni Madueke,11,eng ENG,RW,22-316,83,49,1,1,14,34,12,49,4,1,25.0,2,50.0,32,253,134,6,1,5,4,4,42,14
Tyrique George,32,eng ENG,RW,18-351,7,4,0,1,1,2,0,4,0,0,,0,,3,29,11,1,0,0,0,0,4,0
Cole Palmer,20,eng ENG,AM,22-259,83,52,0,1,30,23,5,52,2,0,0.0,2,100.0,34,204,78,2,3,1,1,0,42,8
João Félix,14,pt POR,AM,25-071,7,9,0,1,3,5,0,9,2,0,0.0,2,100.0,7,72,27,2,1,0,0,0,7,1
Moisés Caicedo,25,ec ECU,DM,23-079,90,77,5,15,53,10,0,77,4,1,25.0,2,50.0,43,177,76,0,1,0,2,0,51,0
Kiernan Dewsbury-Hall,22,eng ENG,DM,26-136,76,46,1,7,24,15,5,46,2,0,0.0,2,100.0,20,95,18,0,0,0,1,2,34,5
Malo Gusto,27,fr FRA,LB,21-246,14,21,1,6,10,5,0,21,0,0,,0,,12,67,43,1,1,0,0,0,13,0
Marc Cucurella,3,es ESP,"LB,DM",26-182,90,62,1,10,31,21,4,62,0,0,,0,,28,192,131,4,2,0,1,0,40,3
Trevoh Chalobah,23,eng ENG,CB,25-199,90,95,9,42,41,12,2,95,1,1,100.0,0,0.0,51,210,139,2,1,0,0,0,73,0
Tosin Adarabioyo,4,eng ENG,CB,27-118,90,98,11,47,50,1,1,98,1,1,100.0,0,0.0,70,371,239,1,0,0,0,0,86,0
Reece James,24,eng ENG,RB,25-043,76,88,4,25,52,13,2,88,2,2,100.0,0,0.0,41,191,114,0,0,0,1,0,56,0
Axel Disasi,2,fr FRA,RB,26-315,14,12,0,4,7,1,0,12,0,0,,0,,3,9,6,0,0,0,0,0,9,0
Robert Sánchez,1,es ESP,GK,27-063,90,52,41,51,1,0,0,52,0,0,,0,,29,95,56,0,0,0,0,0,30,0
