Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jarrod Bowen,20,eng ENG,"FW,RM",27-362,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Mohammed Kudus,14,gh GHA,LM,24-136,74,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Oliver Scarles,57,eng ENG,LB,19-004,16,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Carlos Soler,4,es ESP,CM,27-349,55,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0
Niclas Füllkrug,11,de GER,FW,31-311,35,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Tomáš Souček,28,cz CZE,CM,29-293,90,1,1,0,1,0,0,0,,0,1,1,0,2,3,5,0
Lucas Paquetá,10,br BRA,"RM,CM",27-111,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0
Edson Álvarez,19,mx MEX,DM,27-053,74,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
Crysencio Summerville,7,nl NED,LM,23-047,16,1,0,0,1,0,1,2,50.0,1,1,1,0,0,1,0,0
Aaron Wan-Bissaka,29,eng ENG,"LB,RB",27-020,89,1,1,1,0,0,0,0,,0,0,0,0,3,4,1,0
Kaelan Casey,42,eng ENG,CB,20-049,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Max Kilman,26,eng ENG,CB,27-207,90,3,0,1,2,0,2,2,100.0,0,5,5,0,0,3,7,1
Konstantinos Mavropanos,15,gr GRE,CB,27-005,90,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,4,1
Vladimír Coufal,5,cz CZE,"RB,CB",32-116,90,2,2,2,0,0,0,1,0.0,1,2,2,0,0,2,6,0
Łukasz Fabiański,1,pl POL,GK,39-242,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
