Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jamie Vardy,9,eng ENG,FW,37-338,58,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Patson Daka,20,zm ZAM,FW,26-066,32,2,0,0,1,1,1,1,100.0,0,1,1,0,0,2,2,0
Stephy Mavididi,10,eng ENG,"LW,RW",26-197,58,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0
Facundo Buonanotte,40,ar ARG,RW,19-357,32,1,0,1,0,0,1,3,33.3,2,1,0,1,0,1,0,0
Kasey McAteer,35,ie IRL,"LW,RW",23-022,90,1,1,0,1,0,0,3,0.0,3,1,0,1,1,2,2,0
Bilal El Khannouss,11,ma MAR,AM,20-218,81,5,0,1,3,1,2,2,100.0,0,0,0,0,0,5,0,0
Bobby De Cordova-Reid,14,jm JAM,AM,31-316,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hamza Choudhury,17,bd BAN,DM,27-074,58,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Caleb Okoli,5,it ITA,CB,23-154,32,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
Oliver Skipp,22,eng ENG,DM,24-089,90,1,0,0,1,0,1,1,100.0,0,0,0,0,2,3,0,1
Victor Bernth Kristiansen,16,dk DEN,LB,21-364,90,5,1,2,3,0,3,3,100.0,0,0,0,0,3,8,2,0
Jannik Vestergaard,23,dk DEN,CB,32-133,90,3,2,3,0,0,1,3,33.3,2,2,2,0,2,5,6,0
Conor Coady,4,eng ENG,"CB,DM",31-293,90,1,0,0,1,0,0,1,0.0,1,2,2,0,0,1,3,1
James Justin,2,eng ENG,RB,26-295,90,3,1,1,1,1,2,3,66.7,1,2,1,1,3,6,5,0
Mads Hermansen,30,dk DEN,GK,24-156,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Danny Ward,1,wls WAL,GK,31-175,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
