Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Mads Hermansen,dk DEN,24-156,45,5,1,4,80.0,2.0,2,9,22.2,18,5,38.9,30.9,2,100.0,61.5,6,,,,
Danny Ward,wls WAL,31-175,45,6,3,3,50.0,2.3,4,12,33.3,18,5,38.9,35.1,5,100.0,65.2,4,0,0.0,1,18.5
