Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-060,84,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
Enes Ünal,26,tr TUR,FW,27-209,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Marcus Tavernier,16,eng ENG,"LW,FW,AM",25-258,84,3,1,1,2,0,1,3,33.3,2,1,0,1,0,3,0,0
Philip Billing,29,dk DEN,AM,28-177,6,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Antoine Semenyo,24,gh GHA,"RW,RM",24-333,84,1,0,1,0,0,0,1,0.0,1,3,0,3,1,2,1,0
David Brooks,7,wls WAL,RW,27-150,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Justin Kluivert,19,nl NED,AM,25-214,63,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0
Dango Ouattara,11,bf BFA,"LW,LM",22-298,27,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Ryan Christie,10,sct SCO,"DM,CM",29-287,76,2,0,1,1,0,0,1,0.0,1,3,1,2,5,7,0,0
Lewis Cook,4,eng ENG,DM,27-306,14,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,1,0
Tyler Adams,12,us USA,"DM,CM",25-295,90,7,5,2,4,1,2,4,50.0,2,2,1,1,3,10,2,0
Milos Kerkez,3,hu HUN,LB,21-028,90,2,2,2,0,0,2,2,100.0,0,0,0,0,3,5,5,0
Dean Huijsen,2,es ESP,CB,19-235,90,4,2,4,0,0,1,1,100.0,0,1,1,0,1,5,10,1
Illia Zabarnyi,27,ua UKR,CB,22-095,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,3,1
Adam Smith,15,eng ENG,RB,33-220,90,2,0,1,0,1,1,1,100.0,0,1,0,1,0,2,2,0
Kepa Arrizabalaga,13,es ESP,GK,30-063,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
