Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,25-060,84,22,2,3,7,13,4,22,1,0,0.0,1,100.0,14,127,80,3,2,1,5,1,16,5
Enes Ünal,26,tr TUR,FW,27-209,6,10,0,1,4,5,4,10,2,0,0.0,2,100.0,8,24,1,0,0,0,1,1,9,2
Marcus Tavernier,16,eng ENG,"LW,FW,AM",25-258,84,42,1,12,11,20,3,42,4,1,25.0,3,75.0,23,117,31,1,0,0,0,2,24,5
Philip Billing,29,dk DEN,AM,28-177,6,10,1,3,4,3,1,10,1,1,100.0,0,0.0,6,44,37,1,0,1,1,0,5,1
Antoine Semenyo,24,gh GHA,"RW,RM",24-333,84,33,3,8,12,13,1,33,2,2,100.0,0,0.0,18,85,32,2,0,1,1,5,23,7
David Brooks,7,wls WAL,RW,27-150,6,7,1,2,1,4,1,7,0,0,,0,,2,36,22,1,0,1,1,0,2,0
Justin Kluivert,19,nl NED,AM,25-214,63,20,0,4,11,6,1,20,3,1,33.3,2,66.7,10,126,68,1,1,1,1,1,11,1
Dango Ouattara,11,bf BFA,"LW,LM",22-298,27,20,0,1,5,14,7,20,1,1,100.0,0,0.0,11,88,63,2,1,2,1,0,11,6
Ryan Christie,10,sct SCO,"DM,CM",29-287,76,35,0,11,15,9,1,35,2,0,0.0,2,100.0,14,79,27,0,1,0,1,2,12,1
Lewis Cook,4,eng ENG,DM,27-306,14,10,0,3,5,3,0,10,0,0,,0,,4,45,33,1,1,0,0,0,2,0
Tyler Adams,12,us USA,"DM,CM",25-295,90,43,2,13,23,7,3,43,0,0,,0,,18,79,36,1,0,1,2,1,15,0
Milos Kerkez,3,hu HUN,LB,21-028,90,51,6,24,18,9,1,51,1,1,100.0,0,0.0,17,73,44,0,1,0,3,0,17,3
Dean Huijsen,2,es ESP,CB,19-235,90,42,16,27,13,2,1,42,0,0,,0,,16,68,33,0,0,0,0,0,15,0
Illia Zabarnyi,27,ua UKR,CB,22-095,90,25,5,13,11,2,0,25,1,1,100.0,0,0.0,15,112,64,0,1,0,0,1,12,1
Adam Smith,15,eng ENG,RB,33-220,90,38,1,19,13,6,0,38,0,0,,0,,9,24,13,0,0,0,0,0,14,0
Kepa Arrizabalaga,13,es ESP,GK,30-063,90,28,22,27,1,0,0,28,0,0,,0,,7,39,23,0,0,0,0,0,4,0
