Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Anthony Elanga,21,se SWE,"FW,LW",22-280,90,0,0,0,1,1,0,5,0,0,0,0,0,4,2,0,100.0
Chris Wood,11,nz NZL,FW,33-056,81,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,50.0
Taiwo Awoniyi,9,ng NGA,FW,27-173,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
Elliot Anderson,8,eng ENG,CM,22-087,81,0,0,0,0,4,1,2,0,2,0,0,0,5,1,0,100.0
Ibrahim Sangaré,6,ci CIV,CM,27-061,9,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,
Danilo,28,br BRA,CM,23-278,64,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,100.0
Nicolás Domínguez,16,ar ARG,CM,26-218,26,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
Morgan Gibbs-White,10,eng ENG,CM,25-005,71,0,0,0,0,2,0,0,0,3,1,0,0,6,1,1,50.0
Jota Silva,20,pt POR,RW,25-184,19,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,
Neco Williams,7,wls WAL,"WB,LM",23-294,90,0,0,0,2,3,0,0,1,4,0,0,0,3,2,1,66.7
Ola Aina,34,ng NGA,"WB,RM",28-116,90,0,0,0,0,0,0,1,1,1,0,0,0,5,2,1,66.7
Murillo,5,br BRA,CB,22-212,71,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,
Willy Boly,30,ci CIV,CB,33-364,19,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Nikola Milenković,31,rs SRB,CB,27-112,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,100.0
Morato,4,br BRA,CB,23-216,90,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,100.0
Matz Sels,26,be BEL,GK,32-341,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
