Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dango Ouattara,11,bf BFA,FW,23-004,87,15,15,0,0,1,0,1,0,0,0,0,0,10,0,1
Daniel Jebbison,21,eng ENG,FW,21-186,3,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Antoine Semenyo,24,gh GHA,LW,25-039,90,31,31,0,0,0,0,1,0,0,0,0,0,21,0,0
David Brooks,7,wls WAL,RW,27-222,66,26,22,4,1,0,0,2,1,2,1,0,0,20,0,1
Marcus Tavernier,16,eng ENG,"RW,AM",25-330,24,11,9,2,0,0,0,2,1,1,1,0,0,7,0,0
Justin Kluivert,19,nl NED,AM,25-286,76,34,29,5,0,0,1,6,0,3,3,0,0,25,0,0
Alex Scott,8,eng ENG,"AM,DM",21-178,14,13,13,0,0,1,0,0,0,0,0,0,0,13,0,0
Ryan Christie,10,sct SCO,DM,29-359,87,58,56,2,2,0,0,4,0,0,0,0,0,48,0,0
Luis Sinisterra,17,co COL,"RW,DM",25-243,3,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Tyler Adams,12,us USA,DM,26-001,90,54,50,4,4,0,0,0,0,0,0,0,0,49,0,0
Milos Kerkez,3,hu HUN,LB,21-100,90,67,50,17,1,0,0,0,16,0,0,0,0,48,0,2
Dean Huijsen,2,es ESP,CB,19-307,90,74,70,4,1,0,1,1,0,0,0,0,0,58,0,2
Illia Zabarnyi,27,ua UKR,CB,22-167,90,47,47,0,0,0,0,0,0,0,0,0,0,44,0,0
Lewis Cook,4,eng ENG,RB,28-012,90,53,43,10,1,0,0,1,9,0,0,0,0,46,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-135,90,37,32,5,3,0,0,0,0,0,0,0,0,26,0,0
