Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dango Ouattara,11,bf BFA,FW,23-004,87,0,0,0,1,1,0,1,0,0,0,0,0,7,0,7,0.0
Daniel Jebbison,21,ca CAN,FW,21-186,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Antoine Semenyo,24,gh GHA,LW,25-039,90,1,0,0,2,1,0,1,0,0,0,0,0,0,3,3,50.0
David Brooks,7,wls WAL,RW,27-222,66,0,0,0,0,2,0,2,0,2,0,0,0,4,1,0,100.0
Marcus Tavernier,16,eng ENG,"RW,AM",25-330,24,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,100.0
Justin Kluivert,19,nl NED,AM,25-286,76,0,0,0,2,2,0,6,0,0,0,0,0,5,0,1,0.0
Alex Scott,8,eng ENG,"AM,DM",21-178,14,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,
Ryan Christie,10,sct SCO,DM,29-359,87,0,0,0,2,1,0,4,1,1,0,0,0,7,4,2,66.7
Luis Sinisterra,17,co COL,"RW,DM",25-243,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Tyler Adams,12,us USA,DM,26-001,90,0,0,0,2,1,0,0,1,3,0,0,0,3,0,1,0.0
Milos Kerkez,3,hu HUN,LB,21-100,90,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
Dean Huijsen,2,es ESP,CB,19-307,90,0,0,0,0,2,0,1,2,0,0,0,0,4,4,3,57.1
Illia Zabarnyi,27,ua UKR,CB,22-167,90,0,0,0,0,1,0,0,4,0,0,0,0,3,0,3,0.0
Lewis Cook,4,eng ENG,RB,28-012,90,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-135,90,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0
