Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Conor Chaplin,10,eng ENG,"FW,AM",27-309,61,26,0,3,13,10,0,26,1,0,0.0,1,100.0,10,22,6,0,0,0,2,0,14,3
Jack Taylor,14,ie IRL,AM,26-181,29,9,0,1,6,2,0,9,0,0,,0,,6,26,13,0,0,0,1,0,7,2
Sammie Szmodics,23,ie IRL,LW,29-088,77,26,0,6,8,13,5,26,0,0,,0,,18,154,61,2,2,2,1,2,19,4
Nathan Broadhead,33,wls WAL,LW,26-260,13,13,0,1,7,5,0,13,1,0,0.0,1,100.0,10,83,52,2,2,0,1,1,10,1
Wes Burns,7,wls WAL,RW,30-028,77,28,0,0,12,18,2,28,4,2,50.0,2,50.0,23,173,97,5,2,1,1,1,22,6
Ben Johnson,18,eng ENG,RW,24-332,13,5,0,1,3,1,1,5,0,0,,0,,5,25,0,0,0,1,1,0,5,2
Omari Hutchinson,20,eng ENG,AM,21-052,45,21,0,5,10,6,1,21,2,0,0.0,2,100.0,15,59,22,1,1,0,1,1,18,3
Ali Al Hamadi,16,iq IRQ,FW,22-295,45,14,0,0,4,11,5,14,3,2,66.7,1,33.3,11,67,40,2,1,3,2,1,12,6
Jens Cajuste,12,se SWE,DM,25-133,61,53,2,15,23,16,2,53,2,0,0.0,1,50.0,36,201,90,3,3,1,2,0,43,2
Kalvin Phillips,8,eng ENG,DM,29-019,29,20,1,4,10,6,0,20,0,0,,0,,11,34,17,0,0,0,0,0,14,0
Sam Morsy,5,eg EGY,DM,33-102,90,56,3,10,37,9,0,56,0,0,,0,,37,189,81,0,3,0,1,0,41,0
Leif Davis,3,eng ENG,LB,24-344,90,62,0,21,24,19,0,62,0,0,,0,,39,138,74,0,0,0,1,0,42,5
Cameron Burgess,15,au AUS,CB,29-061,90,61,9,37,22,2,1,61,0,0,,0,,39,211,69,0,0,0,0,0,44,0
Dara O'Shea,26,ie IRL,CB,25-292,90,54,10,36,17,2,2,54,0,0,,0,,28,205,113,0,0,0,0,0,28,0
Harry Clarke,2,eng ENG,RB,23-294,90,48,3,18,25,5,0,48,0,0,,0,,26,88,35,1,1,0,0,1,31,0
Arijanet Muric,1,xk KVX,GK,26-044,90,44,38,44,0,0,0,44,0,0,,0,,29,109,57,0,0,0,0,0,19,0
