Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,28-238,64,6,6,0,0,0,0,0,0,0,0,0,0,2,0,2
Jáder Durán,9,co COL,FW,20-255,26,9,8,0,0,1,0,0,0,0,0,0,0,6,1,0
Morgan Rogers,27,eng ENG,FW,22-029,90,30,26,4,0,0,1,1,1,0,0,0,0,20,0,3
John McGinn,7,sct SCO,LM,29-311,64,14,13,1,1,0,0,0,0,0,0,0,0,13,0,0
Jacob Ramsey,41,eng ENG,LM,23-088,26,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Youri Tielemans,8,be BEL,CM,27-109,90,33,29,4,1,0,0,4,0,3,2,1,0,28,0,0
Amadou Onana,24,be BEL,CM,23-008,75,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
Ross Barkley,6,eng ENG,CM,30-263,15,13,12,0,0,0,1,0,0,0,0,0,0,10,1,0
Leon Bailey,31,jm JAM,RM,27-015,90,21,20,1,0,1,0,1,0,1,1,0,0,10,0,0
Lucas Digne,12,fr FRA,LB,31-035,75,27,19,8,3,0,0,1,5,0,0,0,0,20,0,2
Ian Maatsen,22,nl NED,LB,22-167,15,11,10,1,0,0,0,1,1,0,0,0,0,10,0,0
Pau Torres,14,es ESP,CB,27-221,90,45,37,7,5,0,0,0,0,0,0,0,0,36,1,0
Ezri Konsa,4,eng ENG,CB,26-306,90,47,43,4,4,0,0,0,0,0,0,0,0,44,0,0
Matty Cash,2,pl POL,RB,27-017,15,6,6,0,0,0,0,1,0,0,0,0,0,5,0,1
Kosta Nedeljković,20,rs SRB,RB,18-252,75,23,18,5,1,0,0,1,4,0,0,0,0,20,0,0
Emiliano Martínez,23,ar ARG,GK,31-357,90,40,31,9,2,0,0,0,0,0,0,0,0,33,0,0
