Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,34-080,83,17,0,1,8,8,4,17,0,0,,0,,8,38,14,0,0,0,1,2,12,1
Matt O'Riley,33,dk DEN,AM,24-085,7,4,0,0,2,2,0,4,0,0,,0,,2,10,7,0,0,0,0,2,3,0
Kaoru Mitoma,22,jp JPN,"LM,LW",27-270,90,47,1,7,21,20,5,47,4,1,25.0,2,50.0,25,161,82,4,2,1,1,0,27,6
Jack Hinshelwood,41,eng ENG,"CM,DM",19-309,73,34,3,14,19,1,0,34,1,0,0.0,1,100.0,16,32,10,0,0,0,0,0,23,0
Diego Gómez,25,py PAR,DM,21-324,17,11,2,4,5,2,0,11,0,0,,0,,8,29,4,0,0,0,1,0,8,0
Carlos Baleba,20,cm CMR,"CM,DM",21-042,83,41,5,14,24,5,0,41,0,0,,0,,17,78,16,1,0,0,2,1,14,0
Yasin Ayari,26,se SWE,DM,21-131,7,12,0,3,6,3,0,12,1,1,100.0,0,0.0,4,31,26,1,1,0,0,0,5,0
Georginio Rutter,14,fr FRA,"RM,AM",22-300,72,21,0,2,14,5,2,21,1,1,100.0,0,0.0,12,64,21,1,0,1,0,3,13,1
João Pedro,9,br BRA,"FW,AM",23-141,18,9,0,1,3,5,2,9,1,0,0.0,1,100.0,8,34,9,0,0,0,0,2,8,1
Tariq Lamptey,2,gh GHA,LB,24-137,90,46,3,18,15,13,1,46,4,1,25.0,2,50.0,26,170,59,2,1,1,1,1,25,3
Adam Webster,4,eng ENG,CB,30-041,90,72,18,48,24,1,0,72,0,0,,0,,43,196,68,1,0,0,1,0,46,0
Jan Paul van Hecke,29,nl NED,CB,24-251,90,45,8,31,14,0,0,45,0,0,,0,,22,116,52,0,0,0,0,0,24,0
Joël Veltman,34,nl NED,"CB,RB",33-030,90,33,6,13,16,4,1,33,0,0,,0,,9,61,1,0,0,0,0,0,9,1
Yankuba Minteh,17,gm GAM,"RB,RW",20-207,88,30,2,11,8,12,5,30,5,3,60.0,1,20.0,17,101,76,3,0,2,2,1,13,4
Simon Adingra,11,ci CIV,RW,23-044,2,2,0,0,1,1,0,2,0,0,,0,,2,1,0,0,0,0,0,0,2,0
Bart Verbruggen,1,nl NED,GK,22-180,90,39,34,38,1,0,0,39,0,0,,0,,26,73,18,0,0,0,0,0,29,0
