Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Danny Welbeck,18,eng ENG,FW,34-080,83,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,25.0
Matt O'Riley,33,dk DEN,AM,24-085,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kaoru Mitoma,22,jp JPN,"LM,LW",27-270,90,0,0,0,1,3,0,0,1,0,0,0,0,4,2,0,100.0
Jack Hinshelwood,41,eng ENG,"CM,DM",19-309,73,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,100.0
Diego Gómez,25,py PAR,DM,21-324,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Carlos Baleba,20,cm CMR,"CM,DM",21-042,83,0,0,0,3,0,0,0,3,3,0,0,0,5,2,0,100.0
Yasin Ayari,26,se SWE,DM,21-131,7,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
Georginio Rutter,14,fr FRA,"RM,AM",22-300,72,0,0,0,2,1,1,0,1,0,0,0,0,1,1,4,20.0
João Pedro,9,br BRA,"FW,AM",23-141,18,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0.0
Tariq Lamptey,2,gh GHA,LB,24-137,90,0,0,0,2,1,0,1,0,1,0,0,0,3,0,1,0.0
Adam Webster,4,eng ENG,CB,30-041,90,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,100.0
Jan Paul van Hecke,29,nl NED,CB,24-251,90,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,100.0
Joël Veltman,34,nl NED,"CB,RB",33-030,90,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Yankuba Minteh,17,gm GAM,"RB,RW",20-207,88,1,0,0,1,2,1,2,1,4,0,0,0,5,2,3,40.0
Simon Adingra,11,ci CIV,RW,23-044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bart Verbruggen,1,nl NED,GK,22-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
