Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,34-080,83,13,13,0,0,0,0,0,0,0,0,0,0,9,0,2
Matt O'Riley,33,dk DEN,AM,24-085,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Kaoru Mitoma,22,jp JPN,"LM,LW",27-270,90,30,30,0,0,0,0,0,0,0,0,0,0,21,0,3
Jack Hinshelwood,41,eng ENG,"CM,DM",19-309,73,27,26,1,0,0,0,0,0,0,0,0,0,24,0,0
Diego Gómez,25,py PAR,DM,21-324,17,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Carlos Baleba,20,cm CMR,"CM,DM",21-042,83,27,26,0,0,0,0,0,0,0,0,0,0,16,1,0
Yasin Ayari,26,se SWE,DM,21-131,7,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
Georginio Rutter,14,fr FRA,"RM,AM",22-300,72,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
João Pedro,9,br BRA,"FW,AM",23-141,18,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Tariq Lamptey,2,gh GHA,LB,24-137,90,33,26,7,0,0,0,1,7,0,0,0,0,28,0,0
Adam Webster,4,eng ENG,CB,30-041,90,59,53,6,5,0,0,0,0,0,0,0,0,46,0,0
Jan Paul van Hecke,29,nl NED,CB,24-251,90,41,31,10,6,0,1,0,0,0,0,0,0,38,0,0
Joël Veltman,34,nl NED,"CB,RB",33-030,90,22,16,6,3,0,0,0,3,0,0,0,0,18,0,0
Yankuba Minteh,17,gm GAM,"RB,RW",20-207,88,15,11,3,1,0,0,2,0,2,0,1,0,10,1,1
Simon Adingra,11,ci CIV,RW,23-044,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Bart Verbruggen,1,nl NED,GK,22-180,90,37,31,6,3,0,0,0,0,0,0,0,0,23,0,0
