Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,"FW,LM",25-067,90,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
Gabriel Martinelli,11,br BRA,"LW,RW",23-060,90,23,23,0,0,0,0,2,0,0,0,0,0,18,0,2
Bukayo Saka,7,eng ENG,RW,22-347,79,25,22,3,0,0,0,5,0,3,2,0,0,20,0,1
Leandro Trossard,19,be BEL,LW,29-257,11,4,2,2,0,0,0,1,1,1,1,0,0,3,0,0
Declan Rice,41,eng ENG,LM,25-216,84,31,25,6,2,0,1,5,0,4,3,0,0,26,0,0
Gabriel Jesus,9,br BRA,FW,27-136,6,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Thomas Partey,5,gh GHA,CM,31-065,90,37,35,2,1,0,0,0,0,0,0,0,0,33,0,0
Martin Ødegaard,8,no NOR,RM,25-244,90,34,31,3,2,0,0,1,1,0,0,0,0,29,0,1
Oleksandr Zinchenko,17,ua UKR,LB,27-246,68,61,50,11,4,0,1,1,7,0,0,0,0,52,0,1
Jurriën Timber,12,nl NED,LB,23-061,22,10,7,3,0,0,0,0,3,0,0,0,0,9,0,0
Gabriel Magalhães,6,br BRA,CB,26-242,90,66,65,1,1,0,1,0,0,0,0,0,0,54,0,1
William Saliba,2,fr FRA,CB,23-146,90,62,57,5,4,0,0,0,0,0,0,0,0,54,0,0
Ben White,4,eng ENG,RB,26-314,90,46,40,6,0,0,1,0,6,0,0,0,0,38,0,1
David Raya,22,es ESP,GK,28-337,90,37,31,6,1,0,0,0,0,0,0,0,0,28,0,0
