Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kai Havertz,29,de GER,"FW,LM",25-067,90,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,2,0
Gabriel Martinelli,11,br BRA,"LW,RW",23-060,90,2,1,0,0,2,1,3,33.3,2,0,0,0,0,2,0,0
Bukayo Saka,7,eng ENG,RW,22-347,79,2,2,0,1,1,0,0,,0,1,0,1,0,2,1,0
Leandro Trossard,19,be BEL,LW,29-257,11,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0
Declan Rice,41,eng ENG,LM,25-216,84,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0
Gabriel Jesus,9,br BRA,FW,27-136,6,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Thomas Partey,5,gh GHA,CM,31-065,90,3,2,2,1,0,2,2,100.0,0,0,0,0,0,3,3,0
Martin Ødegaard,8,no NOR,RM,25-244,90,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
Oleksandr Zinchenko,17,ua UKR,LB,27-246,68,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0
Jurriën Timber,12,nl NED,LB,23-061,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Gabriel Magalhães,6,br BRA,CB,26-242,90,1,0,1,0,0,0,0,,0,2,1,1,1,2,3,0
William Saliba,2,fr FRA,CB,23-146,90,4,3,2,2,0,2,2,100.0,0,0,0,0,1,5,3,1
Ben White,4,eng ENG,RB,26-314,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0
David Raya,22,es ESP,GK,28-337,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
