Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mateus Fernandes,18,pt POR,FW,20-248,45,21,0,1,11,11,0,21,1,0,0.0,1,100.0,14,145,102,2,2,0,0,2,14,5
Paul Onuachu,32,ng NGA,FW,30-291,45,15,0,0,5,10,5,15,0,0,,0,,6,27,0,0,0,0,0,2,11,3
Kamaldeen Sulemana,20,gh GHA,LW,23-028,82,44,0,0,20,27,3,44,9,3,33.3,4,44.4,29,199,99,4,3,1,5,3,34,10
Albert Grønbaek,29,dk DEN,LW,23-296,8,3,0,0,1,2,0,3,0,0,,0,,3,17,4,0,0,0,1,1,3,1
Tyler Dibling,33,eng ENG,"RW,RM",19-003,90,61,0,10,31,20,5,61,10,5,50.0,2,20.0,41,236,100,4,1,3,2,4,45,6
Ryan Manning,3,ie IRL,LM,28-274,90,94,0,15,40,39,0,94,5,2,40.0,2,40.0,55,244,138,0,0,0,1,0,59,6
Joe Aribo,7,ng NGA,CM,28-237,89,79,0,10,51,19,3,79,3,2,66.7,0,0.0,60,317,143,2,2,0,0,0,68,5
Jack Stephens,5,eng ENG,CM,31-047,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-354,82,52,0,4,31,17,1,52,3,3,100.0,0,0.0,38,183,97,3,2,0,2,0,41,1
Flynn Downes,4,eng ENG,CM,26-054,8,11,0,1,10,1,0,11,1,1,100.0,0,0.0,10,85,69,2,1,0,0,0,10,0
Yukinari Sugawara,16,jp JPN,RM,24-260,68,51,0,9,16,27,2,51,1,0,0.0,1,100.0,34,121,43,0,1,0,0,1,35,6
Cameron Archer,19,eng ENG,RW,23-237,22,7,0,0,4,3,0,7,2,1,50.0,1,50.0,6,14,3,0,1,0,0,1,5,3
Taylor Harwood-Bellis,6,eng ENG,CB,23-044,90,102,2,27,67,8,2,102,0,0,,0,,79,487,315,6,2,0,0,0,85,1
Armel Bella Kotchap,37,de GER,CB,23-094,90,91,5,31,59,1,0,91,0,0,,0,,78,506,180,0,0,0,0,0,75,0
Kyle Walker-Peters,2,eng ENG,CB,27-336,90,78,3,16,45,18,2,78,2,1,50.0,1,50.0,56,398,228,4,5,0,0,1,60,2
Aaron Ramsdale,30,eng ENG,GK,26-305,90,30,19,30,1,0,0,30,0,0,,0,,22,98,64,0,0,0,0,0,18,0
