Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mateus Fernandes,18,pt POR,FW,20-248,45,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0,100.0
Paul Onuachu,32,ng NGA,FW,30-291,45,0,0,0,0,0,1,0,0,1,0,0,0,1,3,4,42.9
Kamaldeen Sulemana,20,gh GHA,LW,23-028,82,0,0,0,1,0,0,2,1,0,0,0,0,2,1,3,25.0
Albert Grønbaek,29,dk DEN,LW,23-296,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Tyler Dibling,33,eng ENG,"RW,RM",19-003,90,0,0,0,0,5,0,1,0,3,0,0,0,6,3,1,75.0
Ryan Manning,3,ie IRL,LM,28-274,90,0,0,0,2,3,0,9,0,0,0,0,0,4,0,0,
Joe Aribo,7,ng NGA,CM,28-237,89,0,0,0,1,2,0,0,2,0,0,0,0,4,1,1,50.0
Jack Stephens,5,eng ENG,CM,31-047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lesley Ugochukwu,26,fr FRA,CM,20-354,82,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
Flynn Downes,4,eng ENG,CM,26-054,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Yukinari Sugawara,16,jp JPN,RM,24-260,68,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,
Cameron Archer,19,eng ENG,RW,23-237,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Taylor Harwood-Bellis,6,eng ENG,CB,23-044,90,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,66.7
Armel Bella Kotchap,37,de GER,CB,23-094,90,0,0,0,0,1,0,0,1,2,0,0,0,4,1,4,20.0
Kyle Walker-Peters,2,eng ENG,CB,27-336,90,0,0,0,4,1,1,2,0,1,0,0,0,4,0,0,
Aaron Ramsdale,30,eng ENG,GK,26-305,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
