Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-070,21,4,0,0,4,0,0,4,0,0,,0,,2,17,11,1,0,0,0,0,4,1
Harvey Barnes,11,eng ENG,RW,26-357,69,24,0,1,8,15,2,24,5,1,20.0,2,40.0,20,174,117,4,3,1,1,1,19,5
Joelinton,7,br BRA,LW,28-108,90,55,1,12,25,19,3,55,6,0,0.0,6,100.0,28,138,52,0,0,0,1,2,33,7
Anthony Gordon,10,eng ENG,"FW,RW",23-280,74,37,0,2,21,14,2,37,3,0,0.0,2,66.7,23,143,46,1,2,0,1,1,22,3
Callum Wilson,9,eng ENG,FW,32-277,16,6,0,0,6,0,0,6,0,0,,0,,6,29,3,0,0,0,1,3,5,1
Joe Willock,28,eng ENG,LM,25-102,74,29,0,3,14,12,0,29,2,0,0.0,1,50.0,19,111,51,2,2,0,3,1,22,2
Sean Longstaff,36,eng ENG,LM,27-031,16,5,0,1,2,2,0,5,0,0,,0,,3,27,6,0,0,0,0,0,3,0
Bruno Guimarães,39,br BRA,CM,27-014,90,50,0,8,28,17,1,50,5,2,40.0,3,60.0,33,160,55,1,2,0,1,1,38,0
Sandro Tonali,8,it ITA,RM,24-206,90,56,4,15,29,13,1,56,1,1,100.0,0,0.0,32,154,37,0,1,0,1,0,34,1
Lewis Hall,20,eng ENG,LB,20-083,90,79,0,17,43,20,0,79,2,0,0.0,2,100.0,46,196,95,0,0,0,1,2,50,1
Dan Burn,33,eng ENG,CB,32-205,90,58,8,37,20,1,0,58,0,0,,0,,34,130,39,0,0,0,0,0,34,0
Fabian Schär,5,ch SUI,CB,32-346,90,75,8,49,27,0,0,75,0,0,,0,,51,198,137,0,0,0,0,0,53,0
Valentino Livramento,21,eng ENG,RB,22-018,90,65,4,18,32,16,2,65,2,2,100.0,0,0.0,31,207,123,3,0,1,0,3,34,3
Nick Pope,22,eng ENG,GK,32-225,90,32,25,32,0,0,0,32,0,0,,0,,19,76,49,0,0,0,0,0,13,0
