Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-070,21,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Harvey Barnes,11,eng ENG,RW,26-357,69,18,18,0,0,0,1,2,0,0,0,0,0,13,0,0
Joelinton,7,br BRA,LW,28-108,90,35,35,0,0,0,0,3,0,0,0,0,0,23,0,0
Anthony Gordon,10,eng ENG,"FW,RW",23-280,74,28,22,5,0,0,0,3,0,4,3,0,0,19,1,1
Callum Wilson,9,eng ENG,FW,32-277,16,3,2,1,0,0,0,0,0,0,0,0,0,2,0,1
Joe Willock,28,eng ENG,LM,25-102,74,20,20,0,0,0,0,1,0,0,0,0,0,16,0,1
Sean Longstaff,36,eng ENG,LM,27-031,16,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Bruno Guimarães,39,br BRA,CM,27-014,90,42,41,0,0,0,0,1,0,0,0,0,0,28,1,2
Sandro Tonali,8,it ITA,RM,24-206,90,46,44,2,0,1,0,3,0,2,2,0,0,34,0,1
Lewis Hall,20,eng ENG,LB,20-083,90,75,58,17,6,0,0,8,8,3,3,0,0,58,0,0
Dan Burn,33,eng ENG,CB,32-205,90,47,46,1,1,0,0,0,0,0,0,0,0,44,0,0
Fabian Schär,5,ch SUI,CB,32-346,90,64,61,3,3,0,1,0,0,0,0,0,0,53,0,0
Valentino Livramento,21,eng ENG,RB,22-018,90,56,39,17,3,0,0,1,14,0,0,0,0,47,0,0
Nick Pope,22,eng ENG,GK,32-225,90,29,20,9,1,0,0,0,0,0,0,0,0,22,0,0
