Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-070,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Harvey Barnes,11,eng ENG,RW,26-357,69,0,0,0,2,1,1,2,0,0,0,0,0,2,0,1,0.0
Joelinton,7,br BRA,LW,28-108,90,0,0,0,2,0,0,3,1,0,0,0,0,4,6,2,75.0
Anthony Gordon,10,eng ENG,"FW,RW",23-280,74,1,0,0,0,2,0,3,1,1,0,0,0,6,1,0,100.0
Callum Wilson,9,eng ENG,FW,32-277,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Joe Willock,28,eng ENG,LM,25-102,74,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,50.0
Sean Longstaff,36,eng ENG,LM,27-031,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Bruno Guimarães,39,br BRA,CM,27-014,90,0,0,0,2,5,0,1,0,0,0,0,0,9,1,2,33.3
Sandro Tonali,8,it ITA,RM,24-206,90,0,0,0,1,1,0,3,1,2,0,0,0,3,1,0,100.0
Lewis Hall,20,eng ENG,LB,20-083,90,0,0,0,0,0,0,8,0,0,0,0,0,5,2,1,66.7
Dan Burn,33,eng ENG,CB,32-205,90,0,0,0,1,0,1,0,1,3,0,0,0,2,3,4,42.9
Fabian Schär,5,ch SUI,CB,32-346,90,0,0,0,2,0,0,0,2,1,0,0,0,3,0,2,0.0
Valentino Livramento,21,eng ENG,RB,22-018,90,0,0,0,0,2,0,1,2,1,0,0,0,5,0,1,0.0
Nick Pope,22,eng ENG,GK,32-225,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
