Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Alexander Isak,14,se SWE,FW,25-070,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Harvey Barnes,11,eng ENG,RW,26-357,69,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Joelinton,7,br BRA,LW,28-108,90,0,0,0,0,0,0,0,,0,2,0,2,1,1,5,0
Anthony Gordon,10,eng ENG,"FW,RW",23-280,74,2,1,0,2,0,0,1,0.0,1,2,0,2,1,3,0,0
Callum Wilson,9,eng ENG,FW,32-277,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joe Willock,28,eng ENG,LM,25-102,74,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,1,0
Sean Longstaff,36,eng ENG,LM,27-031,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bruno Guimarães,39,br BRA,CM,27-014,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Sandro Tonali,8,it ITA,RM,24-206,90,3,2,2,1,0,1,1,100.0,0,2,1,1,1,4,3,0
Lewis Hall,20,eng ENG,LB,20-083,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,1
Dan Burn,33,eng ENG,CB,32-205,90,3,3,1,2,0,0,0,,0,1,1,0,1,4,6,0
Fabian Schär,5,ch SUI,CB,32-346,90,1,1,1,0,0,0,0,,0,3,3,0,2,3,5,0
Valentino Livramento,21,eng ENG,RB,22-018,90,1,1,1,0,0,1,3,33.3,2,1,0,1,2,3,6,0
Nick Pope,22,eng ENG,GK,32-225,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
