Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-231,61,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
Beto,14,gw GNB,FW,26-276,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Iliman Ndiaye,10,sn SEN,LW,24-241,61,13,13,0,0,0,0,1,0,0,0,0,0,10,0,2
Jack Harrison,11,eng ENG,"AM,RM,LW",27-348,29,7,6,1,0,0,0,0,0,0,0,0,0,6,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-247,87,29,25,4,1,0,0,9,0,3,2,0,0,21,0,1
Jarrad Branthwaite,32,eng ENG,CB,22-128,3,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Dwight McNeil,7,eng ENG,"AM,LW,LM",24-346,90,32,25,7,4,0,1,4,0,3,3,0,0,21,0,0
Orel Mangala,8,be BEL,"DM,CM",26-229,90,28,28,0,0,0,0,0,0,0,0,0,0,25,0,0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-037,90,40,39,1,0,0,0,0,0,0,0,0,0,38,0,1
Vitaliy Mykolenko,19,ua UKR,LB,25-157,90,38,33,5,1,0,0,5,4,0,0,0,0,26,0,2
Michael Keane,5,eng ENG,"CB,FW",31-296,90,34,34,0,0,0,1,0,0,0,0,0,0,30,0,0
James Tarkowski,6,eng ENG,CB,31-349,90,35,32,2,2,0,0,0,0,0,0,0,0,29,1,1
Ashley Young,18,eng ENG,RB,39-116,90,36,28,8,0,0,0,0,8,0,0,0,0,27,0,0
Jordan Pickford,1,eng ENG,GK,30-240,90,33,19,14,7,0,0,0,0,0,0,0,0,21,0,0
