Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-231,61,13,1,1,5,8,5,13,2,2,100.0,0,0.0,7,50,37,1,1,1,3,0,10,3
Beto,14,gw GNB,FW,26-276,29,4,0,0,2,3,1,4,1,1,100.0,0,0.0,4,45,38,1,1,0,1,0,4,0
Iliman Ndiaye,10,sn SEN,LW,24-241,61,23,0,3,6,14,4,23,2,0,0.0,1,50.0,13,102,54,4,1,3,1,2,19,4
Jack Harrison,11,eng ENG,"AM,RM,LW",27-348,29,10,0,0,6,4,1,10,0,0,,0,,5,15,4,0,1,0,1,1,7,1
Jesper Lindstrøm,29,dk DEN,RW,24-247,87,45,1,8,15,22,2,45,2,1,50.0,0,0.0,19,118,77,3,2,0,2,2,20,8
Jarrad Branthwaite,32,eng ENG,CB,22-128,3,6,0,4,0,2,0,6,0,0,,0,,5,45,34,1,1,0,0,0,6,1
Dwight McNeil,7,eng ENG,"AM,LW,LM",24-346,90,39,0,5,16,21,1,39,6,4,66.7,2,33.3,22,198,80,3,4,0,1,1,26,2
Orel Mangala,8,be BEL,"DM,CM",26-229,90,36,1,7,19,11,0,36,3,3,100.0,0,0.0,18,86,29,0,1,0,1,0,21,2
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-037,90,53,2,12,31,12,2,53,0,0,,0,,22,105,49,1,3,0,1,2,31,1
Vitaliy Mykolenko,19,ua UKR,LB,25-157,90,46,3,15,20,11,2,46,0,0,,0,,24,68,43,2,0,0,0,0,26,2
Michael Keane,5,eng ENG,"CB,FW",31-296,90,41,4,18,21,2,2,41,0,0,,0,,16,41,15,0,0,0,0,1,27,0
James Tarkowski,6,eng ENG,CB,31-349,90,45,12,25,16,4,3,45,0,0,,0,,17,51,17,0,1,0,0,1,28,0
Ashley Young,18,eng ENG,RB,39-116,90,42,1,12,22,9,1,42,1,0,0.0,1,100.0,17,81,57,1,1,1,0,0,19,0
Jordan Pickford,1,eng ENG,GK,30-240,90,34,22,32,2,0,0,34,0,0,,0,,13,83,46,0,0,0,0,0,17,0
