Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-085,90,25,3,3,13,9,3,25,0,0,,0,,12,44,10,0,0,0,3,1,15,2
Son Heung-min,7,kr KOR,LW,32-153,90,42,2,9,18,15,7,42,1,1,100.0,0,0.0,32,191,99,5,1,2,1,3,35,8
Brennan Johnson,22,wls WAL,RW,23-199,52,12,2,3,3,7,2,12,2,2,100.0,0,0.0,7,66,31,2,0,1,0,0,5,2
Timo Werner,16,de GER,RW,28-277,38,20,1,1,6,13,2,20,2,1,50.0,1,50.0,18,103,33,0,0,1,0,0,18,5
Pape Matar Sarr,29,sn SEN,"LM,RM",22-085,90,28,1,9,13,7,1,28,1,0,0.0,0,0.0,22,89,27,0,1,0,1,5,20,1
Yves Bissouma,8,ml MLI,CM,28-100,78,30,2,10,19,1,0,30,0,0,,0,,16,72,24,0,0,0,0,1,21,0
Lucas Bergvall,15,se SWE,CM,18-310,12,18,0,3,11,4,1,18,1,1,100.0,0,0.0,16,105,42,1,0,0,0,0,17,1
Dejan Kulusevski,21,se SWE,RM,24-227,78,26,1,5,7,14,3,26,2,1,50.0,1,50.0,18,163,62,5,2,1,4,3,18,5
James Maddison,10,eng ENG,LM,28-015,12,9,0,1,5,4,3,9,1,1,100.0,0,0.0,8,40,24,2,0,2,0,0,8,1
Destiny Udogie,13,it ITA,LB,22-010,90,49,4,19,22,9,1,49,2,0,0.0,1,50.0,23,138,106,1,0,0,1,0,20,1
Micky van de Ven,37,nl NED,CB,23-233,78,46,7,37,8,1,1,46,0,0,,0,,33,156,53,0,0,0,1,1,31,0
Archie Gray,14,eng ENG,CB,18-271,12,17,3,9,8,0,0,17,0,0,,0,,12,69,40,0,0,0,0,0,13,0
Cristian Romero,17,ar ARG,CB,26-225,14,5,1,4,1,0,0,5,0,0,,0,,2,6,0,0,0,0,0,0,1,0
Radu Drăgușin,6,ro ROU,CB,22-309,76,33,9,20,13,0,0,33,0,0,,0,,21,71,18,0,0,0,0,0,21,0
Pedro Porro,23,es ESP,RB,25-086,90,59,7,24,18,17,0,59,1,1,100.0,0,0.0,28,125,55,1,1,0,0,1,23,1
Fraser Forster,20,eng ENG,GK,36-266,90,36,34,36,0,0,0,36,0,0,,0,,22,104,36,0,0,0,0,0,18,0
