Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Adam Armstrong,9,eng ENG,FW,27-344,57,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Paul Onuachu,32,ng NGA,FW,30-236,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cameron Archer,19,eng ENG,FW,23-182,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Kamaldeen Sulemana,20,gh GHA,FW,22-339,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mateus Fernandes,18,pt POR,AM,20-193,90,1,1,0,0,1,0,2,0.0,2,4,1,3,1,2,1,0
Joe Aribo,7,ng NGA,"CM,CB",28-182,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
Flynn Downes,4,eng ENG,CM,25-365,45,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
Lesley Ugochukwu,26,fr FRA,CM,20-299,45,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
Kyle Walker-Peters,2,eng ENG,WB,27-281,90,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,1,0
Yukinari Sugawara,16,jp JPN,WB,24-205,57,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0
Ryan Manning,3,ie IRL,WB,28-219,33,3,2,3,0,0,2,3,66.7,1,0,0,0,0,3,3,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-355,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0
Jan Bednarek,35,pl POL,CB,28-282,90,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,6,1
James Bree,14,eng ENG,CB,27-100,85,2,2,1,0,1,1,1,100.0,0,0,0,0,1,3,5,0
William Smallbone,8,ie IRL,CM,24-333,5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Aaron Ramsdale,30,eng ENG,GK,26-250,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
