Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Adam Armstrong,9,eng ENG,FW,27-344,57,20,20,0,0,0,0,2,0,0,0,0,0,15,0,1
Paul Onuachu,32,ng NGA,FW,30-236,33,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Cameron Archer,19,eng ENG,FW,23-182,57,12,12,0,0,1,0,0,0,0,0,0,0,10,0,0
Kamaldeen Sulemana,20,gh GHA,FW,22-339,33,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0
Mateus Fernandes,18,pt POR,AM,20-193,90,50,36,14,2,0,0,11,0,8,4,4,0,39,0,0
Joe Aribo,7,ng NGA,"CM,CB",28-182,90,57,57,0,0,0,0,0,0,0,0,0,0,53,0,0
Flynn Downes,4,eng ENG,CM,25-365,45,31,30,1,1,0,0,0,0,0,0,0,0,29,0,1
Lesley Ugochukwu,26,fr FRA,CM,20-299,45,26,26,0,0,0,0,1,0,0,0,0,0,22,0,1
Kyle Walker-Peters,2,eng ENG,WB,27-281,90,49,41,8,0,0,0,2,8,0,0,0,0,45,0,1
Yukinari Sugawara,16,jp JPN,WB,24-205,57,33,33,0,0,0,0,4,0,0,0,0,0,28,0,1
Ryan Manning,3,ie IRL,WB,28-219,33,23,22,1,0,0,0,3,1,0,0,0,0,20,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-355,90,61,61,0,0,1,0,0,0,0,0,0,0,56,0,0
Jan Bednarek,35,pl POL,CB,28-282,90,52,51,1,1,0,0,0,0,0,0,0,0,46,0,0
James Bree,14,eng ENG,CB,27-100,85,52,48,4,1,0,0,0,3,0,0,0,0,46,0,1
William Smallbone,8,ie IRL,CM,24-333,5,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Aaron Ramsdale,30,eng ENG,GK,26-250,90,26,18,8,2,0,0,0,0,0,0,0,0,13,0,0
