Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,34-054,68,22,22,0,0,0,0,1,0,0,0,0,0,20,0,0
Georginio Rutter,14,fr FRA,FW,22-274,22,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
João Pedro,9,br BRA,FW,23-115,89,24,24,0,0,0,0,0,0,0,0,0,0,18,0,0
Julio Enciso,10,py PAR,FW,20-362,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Kaoru Mitoma,22,jp JPN,LM,27-244,90,30,29,1,0,0,0,1,1,0,0,0,0,22,0,0
Yasin Ayari,26,se SWE,CM,21-105,90,55,49,6,4,0,0,3,0,0,0,0,0,45,0,1
Carlos Baleba,20,cm CMR,CM,21-016,89,28,28,0,0,0,0,0,0,0,0,0,0,22,0,0
Diego Gómez,25,py PAR,CM,21-298,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Yankuba Minteh,17,gm GAM,RM,20-181,68,14,14,0,0,0,0,1,0,0,0,0,0,8,0,2
Solly March,7,eng ENG,RM,30-183,22,10,8,2,0,0,0,2,0,2,2,0,0,6,0,0
Pervis Estupiñán,30,ec ECU,LB,26-364,83,44,38,6,0,0,1,1,6,0,0,0,0,40,0,1
Tariq Lamptey,2,gh GHA,LB,24-111,7,4,2,2,0,0,0,0,2,0,0,0,0,2,0,0
Lewis Dunk,5,eng ENG,CB,33-059,90,75,68,5,2,0,1,0,0,0,0,0,0,68,2,0
Jan Paul van Hecke,29,nl NED,CB,24-225,90,67,62,5,1,0,1,0,0,0,0,0,0,57,0,0
Joël Veltman,34,nl NED,RB,33-004,90,51,35,15,5,0,0,0,10,0,0,0,0,33,1,1
Bart Verbruggen,1,nl NED,GK,22-154,90,37,31,6,4,0,0,0,0,0,0,0,0,23,0,0
