Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,34-054,68,29,0,4,14,12,4,29,3,2,66.7,1,33.3,20,111,43,2,2,0,1,0,21,3
Georginio Rutter,14,fr FRA,FW,22-274,22,13,0,1,7,5,3,13,1,0,0.0,0,0.0,6,21,14,1,1,0,1,0,8,2
João Pedro,9,br BRA,FW,23-115,89,36,0,3,20,13,4,36,5,2,40.0,3,60.0,20,116,23,1,1,1,4,1,24,3
Julio Enciso,10,py PAR,FW,20-362,1,4,0,0,1,3,2,4,1,0,0.0,1,100.0,1,4,0,0,0,0,0,1,0,0
Kaoru Mitoma,22,jp JPN,LM,27-244,90,43,2,10,18,16,4,43,2,0,0.0,2,100.0,23,211,97,3,2,2,1,1,24,2
Yasin Ayari,26,se SWE,CM,21-105,90,63,1,18,37,9,0,63,2,2,100.0,0,0.0,31,166,71,2,2,0,2,0,41,2
Carlos Baleba,20,cm CMR,CM,21-016,89,41,3,16,19,6,0,41,5,2,40.0,3,60.0,25,108,43,1,0,0,4,1,25,0
Diego Gómez,25,py PAR,CM,21-298,1,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Yankuba Minteh,17,gm GAM,RM,20-181,68,25,0,6,5,14,5,25,1,1,100.0,0,0.0,16,135,88,5,1,3,0,1,13,9
Solly March,7,eng ENG,RM,30-183,22,15,0,2,5,8,0,15,1,1,100.0,0,0.0,5,23,3,0,0,0,0,0,8,1
Pervis Estupiñán,30,ec ECU,LB,26-364,83,57,3,17,34,7,0,57,4,1,25.0,2,50.0,38,291,144,5,0,0,0,1,41,2
Tariq Lamptey,2,gh GHA,LB,24-111,7,6,2,4,2,0,0,6,0,0,,0,,1,6,4,0,0,0,0,0,0,0
Lewis Dunk,5,eng ENG,CB,33-059,90,81,8,41,38,2,0,81,0,0,,0,,54,277,187,2,0,0,0,0,61,0
Jan Paul van Hecke,29,nl NED,CB,24-225,90,76,14,45,28,3,1,76,0,0,,0,,45,311,197,2,2,0,1,0,47,0
Joël Veltman,34,nl NED,RB,33-004,90,59,4,14,35,13,1,59,1,0,0.0,0,0.0,25,155,78,1,3,0,1,0,24,0
Bart Verbruggen,1,nl NED,GK,22-154,90,38,33,38,0,0,0,38,0,0,,0,,26,74,25,0,0,0,0,0,27,0
