Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,22-018,69,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Chidozie Obi-Martin,56,dk DEN,FW,17-085,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bruno Fernandes,8,pt POR,"AM,CM",30-167,90,5,4,3,1,1,3,3,100.0,0,0,0,0,1,6,0,0
Joshua Zirkzee,11,nl NED,AM,23-276,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Casemiro,18,br BRA,CM,32-365,61,6,3,4,1,1,5,5,100.0,0,1,0,1,0,6,1,0
Alejandro Garnacho,17,ar ARG,AM,20-236,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-317,90,2,2,0,2,0,0,1,0.0,1,2,0,2,1,3,1,0
Patrick Dorgu,13,dk DEN,WB,20-119,90,2,1,1,1,0,1,1,100.0,0,2,0,2,1,3,6,0
Diogo Dalot,20,pt POR,WB,25-341,90,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,2,0
Matthijs de Ligt,4,nl NED,CB,25-194,90,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,10,0
Harry Maguire,5,eng ENG,CB,31-354,90,2,2,1,1,0,0,1,0.0,1,0,0,0,3,5,9,0
Noussair Mazraoui,3,ma MAR,CB,27-100,69,5,2,2,3,0,1,2,50.0,1,1,1,0,2,7,7,0
Leny Yoro,15,fr FRA,CB,19-101,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
André Onana,24,cm CMR,GK,28-326,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
