Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,22-018,69,11,0,2,6,4,2,11,0,0,,0,,4,48,18,1,0,2,1,2,4,2
Chidozie Obi-Martin,56,dk DEN,FW,17-085,21,10,0,1,5,4,1,10,0,0,,0,,4,27,18,1,0,0,2,1,7,1
Bruno Fernandes,8,pt POR,"AM,CM",30-167,90,105,0,16,51,38,1,105,6,3,50.0,3,50.0,54,198,73,0,3,0,0,1,65,3
Joshua Zirkzee,11,nl NED,AM,23-276,90,42,0,3,23,16,5,42,2,0,0.0,2,100.0,26,127,39,3,4,0,2,4,35,8
Casemiro,18,br BRA,CM,32-365,61,53,0,16,28,10,0,53,0,0,,0,,31,89,35,0,0,0,1,1,40,1
Alejandro Garnacho,17,ar ARG,AM,20-236,29,19,1,2,8,9,2,19,1,1,100.0,0,0.0,14,186,111,4,5,0,1,1,15,5
Manuel Ugarte Ribeiro,25,uy URU,CM,23-317,90,60,0,16,27,20,2,60,4,2,50.0,2,50.0,38,139,66,2,0,1,1,0,38,2
Patrick Dorgu,13,dk DEN,WB,20-119,90,82,7,26,29,28,3,82,2,1,50.0,1,50.0,49,284,201,7,4,0,1,0,55,13
Diogo Dalot,20,pt POR,WB,25-341,90,54,5,21,16,17,1,54,1,0,0.0,1,100.0,32,96,32,0,0,0,2,2,36,3
Matthijs de Ligt,4,nl NED,CB,25-194,90,82,6,38,41,3,1,82,0,0,,0,,53,281,196,1,0,0,0,0,60,0
Harry Maguire,5,eng ENG,CB,31-354,90,72,11,39,31,2,1,72,2,0,0.0,2,100.0,36,230,90,1,1,0,0,0,45,0
Noussair Mazraoui,3,ma MAR,CB,27-100,69,75,13,47,25,4,0,75,0,0,,0,,39,160,98,1,0,0,2,1,45,0
Leny Yoro,15,fr FRA,CB,19-101,21,15,0,4,7,4,0,15,0,0,,0,,14,115,40,1,1,0,0,0,15,0
André Onana,24,cm CMR,GK,28-326,90,31,27,30,2,0,0,31,0,0,,0,,23,139,81,0,0,0,0,0,16,0
