Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evan Ferguson,28,ie IRL,FW,20-050,70,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Danny Welbeck,18,eng ENG,FW,34-012,20,7,6,1,0,0,0,0,0,0,0,0,0,6,0,1
Kaoru Mitoma,22,jp JPN,LW,27-202,88,17,17,0,0,0,1,0,0,0,0,0,0,16,0,0
Igor,3,br BRA,CB,26-305,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Georginio Rutter,14,fr FRA,"RW,AM,FW",22-232,90,24,24,0,0,1,0,2,0,0,0,0,0,14,0,1
João Pedro,9,br BRA,AM,23-073,69,17,16,1,0,0,0,1,0,1,0,0,0,13,0,0
Yankuba Minteh,17,gm GAM,"RW,CM",20-139,21,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1
Yasin Ayari,26,se SWE,DM,21-063,70,22,18,4,2,0,0,2,0,1,1,0,0,19,0,0
Matt O'Riley,33,dk DEN,"DM,CM",24-017,20,11,10,1,0,0,0,0,0,0,0,0,0,11,0,0
Carlos Baleba,20,cm CMR,DM,20-340,45,14,14,0,0,0,0,0,0,0,0,0,0,11,0,1
Mats Wieffer,27,nl NED,"DM,CM",25-022,45,33,32,1,1,0,0,0,0,0,0,0,0,29,0,2
Pervis Estupiñán,30,ec ECU,LB,26-322,90,57,50,7,1,0,0,7,3,3,3,0,0,43,0,2
Lewis Dunk,5,eng ENG,CB,33-017,90,81,75,6,2,0,1,0,0,0,0,0,0,74,0,1
Jan Paul van Hecke,29,nl NED,CB,24-183,90,74,72,2,2,0,0,0,0,0,0,0,0,65,0,0
Tariq Lamptey,2,gh GHA,RB,24-069,90,56,49,7,0,0,0,3,7,0,0,0,0,49,0,0
Bart Verbruggen,1,nl NED,GK,22-112,90,32,31,1,0,0,0,0,0,0,0,0,0,24,0,0
