Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evan Ferguson,28,ie IRL,FW,20-050,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Danny Welbeck,18,eng ENG,FW,34-012,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-202,88,3,2,0,2,1,0,3,0.0,3,2,1,1,0,3,0,0
Igor,3,br BRA,CB,26-305,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Georginio Rutter,14,fr FRA,"RW,AM,FW",22-232,90,2,2,1,1,0,1,5,20.0,4,5,2,3,1,3,1,0
João Pedro,9,br BRA,AM,23-073,69,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0
Yankuba Minteh,17,gm GAM,"RW,CM",20-139,21,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Yasin Ayari,26,se SWE,DM,21-063,70,1,1,0,0,1,0,0,,0,1,1,0,0,1,1,0
Matt O'Riley,33,dk DEN,"DM,CM",24-017,20,2,2,0,2,0,2,3,66.7,1,0,0,0,0,2,0,0
Carlos Baleba,20,cm CMR,DM,20-340,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Mats Wieffer,27,nl NED,"DM,CM",25-022,45,4,2,0,3,1,2,3,66.7,1,1,0,1,1,5,1,0
Pervis Estupiñán,30,ec ECU,LB,26-322,90,3,2,1,0,2,2,2,100.0,0,1,0,1,0,3,5,0
Lewis Dunk,5,eng ENG,CB,33-017,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,4,0
Jan Paul van Hecke,29,nl NED,CB,24-183,90,1,1,1,0,0,1,1,100.0,0,3,1,2,1,2,3,0
Tariq Lamptey,2,gh GHA,RB,24-069,90,1,1,0,1,0,1,3,33.3,2,1,0,1,1,2,3,0
Bart Verbruggen,1,nl NED,GK,22-112,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
