Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evan Ferguson,28,ie IRL,FW,20-050,70,11,1,2,4,5,2,11,1,1,100.0,0,0.0,7,43,15,0,0,0,0,1,6,2
Danny Welbeck,18,eng ENG,FW,34-012,20,9,0,0,6,3,0,9,0,0,,0,,5,38,33,1,1,0,0,0,6,1
Kaoru Mitoma,22,jp JPN,LW,27-202,88,30,0,6,14,11,4,30,1,0,0.0,1,100.0,18,141,59,3,0,2,2,1,17,5
Igor,3,br BRA,CB,26-305,2,4,0,2,2,0,0,4,1,1,100.0,0,0.0,2,19,11,0,0,0,0,0,3,0
Georginio Rutter,14,fr FRA,"RW,AM,FW",22-232,90,42,2,10,14,20,2,42,4,2,50.0,1,25.0,24,251,177,5,3,1,1,2,20,2
João Pedro,9,br BRA,AM,23-073,69,28,1,1,12,15,4,28,1,0,0.0,0,0.0,20,97,40,1,0,0,3,0,21,4
Yankuba Minteh,17,gm GAM,"RW,CM",20-139,21,8,1,1,1,6,4,8,2,1,50.0,1,50.0,4,39,33,2,0,2,0,0,4,3
Yasin Ayari,26,se SWE,DM,21-063,70,29,2,6,17,7,0,29,2,1,50.0,1,50.0,19,105,60,0,1,0,0,2,19,2
Matt O'Riley,33,dk DEN,"DM,CM",24-017,20,14,1,4,9,1,0,14,0,0,,0,,9,33,18,1,1,0,1,0,9,0
Carlos Baleba,20,cm CMR,DM,20-340,45,16,0,4,9,4,0,16,0,0,,0,,15,78,49,1,1,0,1,1,13,0
Mats Wieffer,27,nl NED,"DM,CM",25-022,45,40,1,7,33,3,1,40,2,2,100.0,0,0.0,27,101,33,0,0,0,1,0,26,0
Pervis Estupiñán,30,ec ECU,LB,26-322,90,69,4,23,30,16,0,69,1,1,100.0,0,0.0,45,209,117,2,1,0,0,0,39,2
Lewis Dunk,5,eng ENG,CB,33-017,90,89,15,52,33,4,2,89,0,0,,0,,61,191,95,0,0,0,0,0,70,0
Jan Paul van Hecke,29,nl NED,CB,24-183,90,82,8,34,45,3,1,82,0,0,,0,,56,324,205,4,0,0,0,1,58,0
Tariq Lamptey,2,gh GHA,RB,24-069,90,68,1,16,32,20,1,68,3,2,66.7,1,33.3,45,364,142,4,1,0,1,2,41,10
Bart Verbruggen,1,nl NED,GK,22-112,90,34,33,34,0,0,0,34,0,0,,0,,28,103,32,0,0,0,0,0,24,0
