Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Luis Díaz,7,co COL,"FW,LW",27-323,89,18,17,1,0,0,0,1,1,0,0,0,0,15,0,1
Harvey Elliott,19,eng ENG,LW,21-241,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Cody Gakpo,18,nl NED,LW,25-208,72,17,15,1,0,0,0,0,1,0,0,0,0,13,1,0
Darwin Núñez,9,uy URU,FW,25-160,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Salah,11,eg EGY,RW,32-169,83,16,16,0,0,1,0,1,0,0,0,0,0,12,0,1
Curtis Jones,17,eng ENG,AM,23-306,7,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Dominik Szoboszlai,8,hu HUN,"AM,RW",24-037,90,63,59,4,0,0,2,3,2,1,1,0,0,51,0,0
Alexis Mac Allister,10,ar ARG,DM,25-343,90,41,35,5,1,0,1,2,0,4,0,2,0,35,1,1
Ryan Gravenberch,38,nl NED,DM,22-199,90,37,37,0,0,0,0,0,0,0,0,0,0,33,0,1
Andrew Robertson,26,sct SCO,LB,30-265,90,32,25,7,1,1,0,1,6,0,0,0,0,28,0,1
Virgil van Dijk,4,nl NED,CB,33-146,90,40,33,7,1,0,0,0,0,0,0,0,0,37,0,0
Joe Gomez,2,eng ENG,CB,27-192,90,76,74,2,2,0,1,0,0,0,0,0,0,67,0,1
Trent Alexander-Arnold,66,eng ENG,RB,26-055,72,53,40,11,3,0,0,6,6,2,2,0,0,37,2,1
Jarell Quansah,78,eng ENG,RB,21-307,18,11,6,5,0,0,0,0,5,0,0,0,0,9,0,1
Caoimhín Kelleher,62,ie IRL,GK,26-008,90,45,43,2,2,0,0,0,0,0,0,0,0,30,0,0
