Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-189,72,0,0,0,2,3,1,0,0,0,0,0,0,2,1,1,50.0
Christopher Nkunku,18,fr FRA,FW,27-042,18,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,100.0
Jadon Sancho,19,eng ENG,LW,24-276,90,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,
Pedro Neto,7,pt POR,RW,24-292,90,1,0,0,1,2,0,3,1,0,0,0,0,7,0,1,0.0
Cole Palmer,20,eng ENG,AM,22-234,90,0,0,0,1,3,0,3,0,0,0,0,0,3,0,0,
Moisés Caicedo,25,ec ECU,DM,23-054,90,0,0,0,4,2,0,0,1,1,0,0,0,9,1,0,100.0
Enzo Fernández,8,ar ARG,DM,23-344,90,0,0,0,2,0,0,3,0,2,0,0,0,7,0,0,
Marc Cucurella,3,es ESP,LB,26-157,90,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2,0.0
Levi Colwill,6,eng ENG,CB,21-304,90,0,0,0,1,1,1,1,1,2,0,0,0,0,3,5,37.5
Tosin Adarabioyo,4,eng ENG,CB,27-093,90,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,33.3
Malo Gusto,27,fr FRA,RB,21-221,90,0,0,0,0,1,0,1,2,0,0,0,0,5,0,0,
Robert Sánchez,1,es ESP,GK,27-038,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
