Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-189,72,20,0,0,5,15,4,20,3,1,33.3,0,0.0,12,93,57,2,1,2,2,2,17,4
Christopher Nkunku,18,fr FRA,FW,27-042,18,8,0,0,3,5,1,8,0,0,,0,,3,5,1,0,0,0,1,0,5,1
Jadon Sancho,19,eng ENG,LW,24-276,90,46,0,5,17,25,7,46,3,1,33.3,1,33.3,28,275,155,5,2,4,1,2,33,12
Pedro Neto,7,pt POR,RW,24-292,90,39,1,5,21,17,4,39,5,2,40.0,1,20.0,22,271,146,5,5,3,2,0,25,5
Cole Palmer,20,eng ENG,AM,22-234,90,61,0,3,33,25,5,61,4,2,50.0,1,25.0,38,241,133,3,2,1,1,0,48,10
Moisés Caicedo,25,ec ECU,DM,23-054,90,72,3,21,46,6,0,72,0,0,,0,,33,202,90,0,0,0,0,0,47,2
Enzo Fernández,8,ar ARG,DM,23-344,90,80,0,15,44,21,0,80,4,2,50.0,2,50.0,39,232,135,5,3,0,0,0,55,3
Marc Cucurella,3,es ESP,LB,26-157,90,42,2,10,22,10,3,42,0,0,,0,,21,142,108,2,0,0,0,0,27,2
Levi Colwill,6,eng ENG,CB,21-304,90,73,14,26,45,2,0,73,0,0,,0,,40,316,260,3,1,0,0,0,48,1
Tosin Adarabioyo,4,eng ENG,CB,27-093,90,69,12,40,29,0,0,69,0,0,,0,,37,133,62,0,0,0,0,0,53,0
Malo Gusto,27,fr FRA,RB,21-221,90,79,2,29,40,10,0,79,0,0,,0,,41,161,61,1,4,0,2,0,53,1
Robert Sánchez,1,es ESP,GK,27-038,90,42,32,42,0,0,0,42,0,0,,0,,34,179,127,0,0,0,0,0,29,0
