Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dejan Kulusevski,21,se SWE,"RM,FW",24-129,90,0,0,0,4,1,1,6,2,0,0,0,0,6,1,1,50.0
Son Heung-min,7,kr KOR,"FW,LW",32-055,90,0,0,0,0,1,0,2,0,2,0,0,0,3,0,1,0.0
Wilson Odobert,28,fr FRA,"RW,LW",19-278,73,0,0,0,0,2,0,2,0,1,0,0,0,6,0,0,
Timo Werner,16,de GER,LW,28-179,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
James Maddison,10,eng ENG,"AM,LM",27-283,81,1,0,0,1,3,1,6,0,2,0,0,0,2,1,1,50.0
Lucas Bergvall,15,se SWE,LM,18-212,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Yves Bissouma,8,ml MLI,"DM,CM",28-002,81,1,0,0,2,1,0,0,1,1,0,0,0,5,0,0,
Rodrigo Bentancur,30,uy URU,CM,27-068,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Pape Matar Sarr,29,sn SEN,DM,21-353,45,1,0,0,1,1,0,1,0,3,0,0,0,5,0,1,0.0
Brennan Johnson,22,wls WAL,RW,23-101,45,0,0,0,1,0,0,3,0,2,0,0,0,5,2,0,100.0
Destiny Udogie,13,it ITA,LB,21-278,90,0,0,0,1,2,1,2,0,2,0,0,0,0,0,1,0.0
Cristian Romero,17,ar ARG,CB,26-127,90,0,0,0,0,1,1,0,0,2,0,0,0,5,2,2,50.0
Radu Drăgușin,6,ro ROU,CB,22-211,90,0,0,0,1,2,0,0,1,0,0,0,0,2,4,1,80.0
Pedro Porro,23,es ESP,RB,24-354,90,0,0,0,1,2,0,4,3,0,0,0,0,3,0,1,0.0
Guglielmo Vicario,1,it ITA,GK,27-330,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100.0
