Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dejan Kulusevski,21,se SWE,"RM,FW",24-129,90,57,2,8,14,36,8,57,4,1,25.0,3,75.0,25,195,107,8,2,0,2,2,30,8
Son Heung-min,7,kr KOR,"FW,LW",32-055,90,46,0,3,15,29,7,46,4,1,25.0,2,50.0,26,190,135,6,4,2,0,0,31,9
Wilson Odobert,28,fr FRA,"RW,LW",19-278,73,38,0,2,9,27,4,38,3,1,33.3,2,66.7,26,174,111,2,4,2,1,0,28,3
Timo Werner,16,de GER,LW,28-179,17,14,0,2,2,10,2,14,1,0,0.0,1,100.0,7,34,7,0,0,1,1,0,10,2
James Maddison,10,eng ENG,"AM,LM",27-283,81,68,1,9,24,35,2,68,3,0,0.0,2,66.7,43,222,108,2,1,1,2,0,48,7
Lucas Bergvall,15,se SWE,LM,18-212,9,12,0,0,5,7,1,12,0,0,,0,,6,27,7,0,0,0,1,0,8,1
Yves Bissouma,8,ml MLI,"DM,CM",28-002,81,73,1,11,38,27,1,73,6,4,66.7,2,33.3,47,358,181,4,3,0,2,0,56,0
Rodrigo Bentancur,30,uy URU,CM,27-068,9,17,0,2,8,7,0,17,0,0,,0,,8,33,6,0,0,0,0,0,15,0
Pape Matar Sarr,29,sn SEN,DM,21-353,45,43,2,8,19,17,0,43,0,0,,0,,22,97,40,0,2,0,0,0,32,1
Brennan Johnson,22,wls WAL,RW,23-101,45,27,0,2,5,21,13,27,2,2,100.0,0,0.0,16,122,98,6,1,5,1,0,18,10
Destiny Udogie,13,it ITA,LB,21-278,90,56,0,7,23,26,1,56,0,0,,0,,28,131,61,0,2,0,1,1,41,3
Cristian Romero,17,ar ARG,CB,26-127,90,60,8,20,37,5,0,60,0,0,,0,,34,211,122,1,4,0,0,0,32,0
Radu Drăgușin,6,ro ROU,CB,22-211,90,60,5,20,32,9,2,60,1,0,0.0,0,0.0,28,121,51,0,1,0,1,0,33,0
Pedro Porro,23,es ESP,RB,24-354,90,80,2,12,23,47,3,80,2,1,50.0,1,50.0,42,120,47,0,2,0,2,1,48,4
Guglielmo Vicario,1,it ITA,GK,27-330,90,24,16,24,0,0,0,24,0,0,,0,,19,144,95,0,0,0,0,0,15,0
