Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Luis Díaz,7,co COL,"FW,LW",28-019,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0
Cody Gakpo,18,nl NED,LW,25-270,69,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0,0
Darwin Núñez,9,uy URU,FW,25-222,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mohamed Salah,11,eg EGY,RW,32-231,87,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Wataru Endo,3,jp JPN,CM,31-358,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dominik Szoboszlai,8,hu HUN,"AM,RW",24-099,90,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0
Alexis Mac Allister,10,ar ARG,DM,26-039,60,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Curtis Jones,17,eng ENG,"DM,LM",24-002,30,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1,1
Ryan Gravenberch,38,nl NED,"DM,RM",22-261,90,7,4,3,3,1,5,6,83.3,1,1,0,1,4,11,3,0
Andrew Robertson,26,sct SCO,LB,30-327,90,1,1,0,1,0,0,0,,0,2,1,1,1,2,3,1
Virgil van Dijk,4,nl NED,CB,33-208,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0
Ibrahima Konaté,5,fr FRA,CB,25-252,90,3,2,3,0,0,3,4,75.0,1,1,1,0,0,3,7,0
Trent Alexander-Arnold,66,eng ENG,RB,26-117,69,3,3,0,2,1,0,4,0.0,4,0,0,0,2,5,1,2
Conor Bradley,84,nir NIR,RB,21-207,21,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0
Alisson,1,br BRA,GK,32-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
