Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-007,87,32,1,1,17,14,8,32,1,0,0.0,1,100.0,20,133,65,4,0,2,4,2,24,3
Mikey Moore,47,eng ENG,"LW,FW",17-041,3,2,0,0,1,1,1,2,0,0,,0,,2,7,7,1,0,1,0,0,2,1
Son Heung-min,7,kr KOR,"LW,FW",32-075,90,47,0,2,15,32,6,47,2,1,50.0,1,50.0,29,175,113,6,4,3,2,0,37,8
Brennan Johnson,22,wls WAL,RW,23-121,69,32,1,2,7,23,9,32,0,0,,0,,24,158,69,5,0,6,2,2,25,13
Pape Matar Sarr,29,sn SEN,RM,22-007,21,15,0,2,8,5,1,15,0,0,,0,,10,25,3,0,0,0,0,1,12,3
James Maddison,10,eng ENG,LM,27-303,87,77,0,6,28,43,9,77,11,7,63.6,4,36.4,51,236,132,5,1,4,1,1,54,6
Lucas Bergvall,15,se SWE,LM,18-232,3,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Rodrigo Bentancur,30,uy URU,CM,27-088,62,37,1,6,19,12,1,37,2,1,50.0,1,50.0,19,104,37,1,0,1,1,0,17,0
Yves Bissouma,8,ml MLI,CM,28-022,28,16,1,7,6,3,0,16,0,0,,0,,8,32,19,0,0,0,1,0,11,0
Dejan Kulusevski,21,se SWE,"RM,RW",24-149,90,46,0,3,8,36,11,46,3,1,33.3,2,66.7,23,177,100,2,2,2,2,3,25,12
Destiny Udogie,13,it ITA,LB,21-298,90,88,3,17,33,40,6,88,1,1,100.0,0,0.0,43,207,116,5,5,2,3,3,46,5
Micky van de Ven,37,nl NED,CB,23-155,90,53,6,24,22,7,1,53,0,0,,0,,30,108,22,1,0,0,0,2,26,1
Cristian Romero,17,ar ARG,CB,26-147,90,65,6,24,32,9,2,65,0,0,,0,,37,148,67,1,2,0,0,0,33,0
Pedro Porro,23,es ESP,RB,25-008,87,64,2,14,26,25,1,64,2,0,0.0,2,100.0,41,217,128,3,3,0,0,1,40,4
Archie Gray,14,eng ENG,RB,18-193,3,5,0,1,3,1,0,5,0,0,,0,,1,3,2,0,0,0,0,1,1,0
Guglielmo Vicario,1,it ITA,GK,27-350,90,41,27,40,1,0,0,41,0,0,,0,,28,156,93,0,0,0,0,0,21,0
