Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-148,90,20,20,0,0,1,0,3,0,0,0,0,0,13,0,1
Justin Devenny,55,nir NIR,AM,21-043,73,14,12,1,0,0,0,2,0,0,0,0,0,10,1,0
Jeffrey Schlupp,15,gh GHA,AM,31-336,17,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
Ismaila Sarr,7,sn SEN,AM,26-272,89,19,18,0,0,0,0,1,0,0,0,0,0,11,1,1
Nathaniel Clyne,17,eng ENG,WB,33-232,1,4,4,0,0,0,0,2,0,0,0,0,0,1,0,1
Cheick Doucouré,28,ml MLI,CM,24-320,63,22,21,1,1,0,0,0,0,0,0,0,0,18,0,1
Jefferson Lerma,8,co COL,CM,30-029,27,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Will Hughes,19,eng ENG,CM,29-220,89,31,27,4,1,0,0,2,0,1,0,0,0,20,0,0
Chris Richards,26,us USA,CM,24-240,1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
Tyrick Mitchell,3,eng ENG,WB,25-083,90,33,26,7,0,0,0,4,7,0,0,0,0,20,0,3
Daniel Muñoz,12,co COL,"WB,AM",28-181,90,29,21,8,0,0,0,0,8,0,0,0,0,16,0,2
Marc Guéhi,6,eng ENG,CB,24-133,90,31,29,2,2,0,2,0,0,0,0,0,0,27,0,0
Maxence Lacroix,5,fr FRA,CB,24-231,90,23,21,2,1,0,0,0,0,0,0,0,0,16,0,0
Trevoh Chalobah,27,eng ENG,CB,25-141,90,24,22,2,2,0,1,0,0,0,0,0,0,16,0,1
Dean Henderson,1,eng ENG,GK,27-256,90,26,13,13,3,0,0,0,0,0,0,0,0,13,0,0
